,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
23224,방울토마토/대추형,애호박,,,,,,,,,,,,,,,
23225,방울토마토/대추형,,,,,,,,,,,,,,,,
23226,방울토마토/대추형,백미/유,,,,,,,,,,,,,,,
23227,어린잎채소,,,,,,,,,,,,,,,,
23228,어린잎채소,,,,,,,,,,,,,,,,
23229,브로컬리,쌈채소모음,,,,,,,,,,,,,,,
23230,감자라면,,,,,,,,,,,,,,,,
23231,애호박,팽이버섯,,,,,,,,,,,,,,,
23232,방울토마토/대추형,,,,,,,,,,,,,,,,
23233,두부,,,,,,,,,,,,,,,,
23234,오이,방울토마토/대추형,쌈채소모음,,,,,,,,,,,,,,
23235,방울토마토/대추형,감자라면,,,,,,,,,,,,,,,
23236,방울토마토/대추형,,,,,,,,,,,,,,,,
23237,방울토마토/대추형,,,,,,,,,,,,,,,,
23238,방울토마토/대추형,,,,,,,,,,,,,,,,
23239,유정란/친환경,,,,,,,,,,,,,,,,
23240,브로컬리,,,,,,,,,,,,,,,,
23241,방울토마토/대추형,무,,,,,,,,,,,,,,,
23242,방울토마토/대추형,,,,,,,,,,,,,,,,
23243,브로컬리,,,,,,,,,,,,,,,,
23244,방울토마토/대추형,,,,,,,,,,,,,,,,
23245,깻잎,,,,,,,,,,,,,,,,
23246,방울토마토/대추형,,,,,,,,,,,,,,,,
23247,연두부,,,,,,,,,,,,,,,,
23248,콩나물,,,,,,,,,,,,,,,,
23249,오이,브로컬리,,,,,,,,,,,,,,,
23250,떡국떡,방울토마토/대추형,,,,,,,,,,,,,,,
23251,두부,,,,,,,,,,,,,,,,
23252,두부,,,,,,,,,,,,,,,,
23253,방울토마토/대추형,,,,,,,,,,,,,,,,
23254,브로컬리,,,,,,,,,,,,,,,,
23255,방울토마토/대추형,,,,,,,,,,,,,,,,
23256,브로컬리,당근,,,,,,,,,,,,,,,
23257,방울토마토/대추형,,,,,,,,,,,,,,,,
23258,완숙토마토,,,,,,,,,,,,,,,,
23259,오이,브로컬리,,,,,,,,,,,,,,,
23260,방울토마토/대추형,,,,,,,,,,,,,,,,
23261,오이,누룽지,양배추,느타리버섯,,,,,,,,,,,,,
23262,양파,방울토마토/대추형,,,,,,,,,,,,,,,
23263,오이,,,,,,,,,,,,,,,,
23264,당근,,,,,,,,,,,,,,,,
23265,방울토마토/대추형,,,,,,,,,,,,,,,,
23266,방울토마토/대추형,,,,,,,,,,,,,,,,
23267,중파,,,,,,,,,,,,,,,,
23268,오이,브로컬리,,,,,,,,,,,,,,,
23269,당근,,,,,,,,,,,,,,,,
23270,유정란/친환경,백미/유,,,,,,,,,,,,,,,
23271,오이,중파,,,,,,,,,,,,,,,
23272,무,,,,,,,,,,,,,,,,
23273,가지,,,,,,,,,,,,,,,,
23274,오이,,,,,,,,,,,,,,,,
23275,순두부,,,,,,,,,,,,,,,,
23276,두부,,,,,,,,,,,,,,,,
23277,오이,상추,,,,,,,,,,,,,,,
23278,중파,,,,,,,,,,,,,,,,
23279,오이,방울토마토/대추형,,,,,,,,,,,,,,,
23280,두부,유정란/친환경,팽이버섯,,,,,,,,,,,,,,
23281,무,브로컬리,쌈채소모음,,,,,,,,,,,,,,
23282,떡국떡,,,,,,,,,,,,,,,,
23283,오이,,,,,,,,,,,,,,,,
23284,브로컬리,당근,,,,,,,,,,,,,,,
23285,도토리묵,,,,,,,,,,,,,,,,
23286,누룽지,감자라면,,,,,,,,,,,,,,,
23287,시금치,누룽지,,,,,,,,,,,,,,,
23288,두부,유정란/친환경,콩나물,어린잎채소,닭가슴살,,,,,,,,,,,,
23289,유정란/친환경,대파,,,,,,,,,,,,,,,
23290,양파,누룽지,순두부,,,,,,,,,,,,,,
23291,명태참어묵,닭가슴살,,,,,,,,,,,,,,,
23292,두부,,,,,,,,,,,,,,,,
23293,상추,어린잎채소,중파,,,,,,,,,,,,,,
23294,닭가슴살,,,,,,,,,,,,,,,,
23295,두부,,,,,,,,,,,,,,,,
23296,오이,상추,,,,,,,,,,,,,,,
23297,두부,어린잎채소,,,,,,,,,,,,,,,
23298,유정란/친환경,콩나물,,,,,,,,,,,,,,,
23299,우유,,,,,,,,,,,,,,,,
23300,유정란/친환경,,,,,,,,,,,,,,,,
23301,두부,유정란/친환경,,,,,,,,,,,,,,,
23302,사골곰국,깐마늘/난지형/유,명태참어묵,,,,,,,,,,,,,,
23303,유정란/친환경,상추,명태참어묵,,,,,,,,,,,,,,
23304,두부,유정란/친환경,시금치,명태참어묵,,,,,,,,,,,,,
23305,유정란/친환경,사골곰국,콩나물,어린잎채소,깐마늘/난지형/유,명태참어묵,,,,,,,,,,,
23306,동물복지유정란,단무지,,,,,,,,,,,,,,,
23307,유정란/친환경,,,,,,,,,,,,,,,,
23308,두부,유정란/친환경,콩나물,시금치,명태참어묵,찌개용두부,,,,,,,,,,,
23309,두부,유정란/친환경,콩나물,어린잎채소,명태참어묵,찌개용두부,,,,,,,,,,,
23310,오이,애호박,깻잎,,,,,,,,,,,,,,
23311,깐마늘/난지형/유,우유,찌개용두부,,,,,,,,,,,,,,
23312,두부,콩나물,중파,양배추,,,,,,,,,,,,,
23313,사골곰국,당근,,,,,,,,,,,,,,,
23314,두부,오이,콩나물,어린잎채소,우유,,,,,,,,,,,,
23315,유정란/친환경,어린잎채소,쌈채소모음,중파,,,,,,,,,,,,,
23316,유정란/친환경,백미/유,,,,,,,,,,,,,,,
23317,명태참어묵,부추,단무지,,,,,,,,,,,,,,
23318,유정란/친환경,,,,,,,,,,,,,,,,
23319,유정란/친환경,애호박,양배추,,,,,,,,,,,,,,
23320,중파,,,,,,,,,,,,,,,,
23321,두부,오이,깐마늘/난지형/유,,,,,,,,,,,,,,
23322,오이,콩나물,어린잎채소,명태참어묵,중파,,,,,,,,,,,,
23323,두부,어린잎채소,,,,,,,,,,,,,,,
23324,유정란/친환경,,,,,,,,,,,,,,,,
23325,유정란/친환경,단무지,,,,,,,,,,,,,,,
23326,콩나물,애호박,깐마늘/난지형/유,,,,,,,,,,,,,,
23327,유정란/친환경,양파,콩나물,,,,,,,,,,,,,,
23328,앞다리불고기-성남용인,당근,,,,,,,,,,,,,,,
23329,두부,당근,,,,,,,,,,,,,,,
23330,동물복지유정란,,,,,,,,,,,,,,,,
23331,누룽지,,,,,,,,,,,,,,,,
23332,사과/,어린잎채소,누룽지,닭가슴살,,,,,,,,,,,,,
23333,유정란/친환경,어린잎채소,,,,,,,,,,,,,,,
23334,사과/,어린잎채소,찌개용두부,,,,,,,,,,,,,,
23335,양배추,,,,,,,,,,,,,,,,
23336,찌개용두부,,,,,,,,,,,,,,,,
23337,어린잎채소,찌개용두부,,,,,,,,,,,,,,,
23338,시금치,당근,,,,,,,,,,,,,,,
23339,애호박,,,,,,,,,,,,,,,,
23340,무,,,,,,,,,,,,,,,,
23341,시금치,어린잎채소,양배추,느타리버섯,,,,,,,,,,,,,
23342,사과/,,,,,,,,,,,,,,,,
23343,유정란/친환경,,,,,,,,,,,,,,,,
23344,부추,,,,,,,,,,,,,,,,
23345,콩국물,사골곰국,오이,,,,,,,,,,,,,,
23346,가지,깻잎,,,,,,,,,,,,,,,
23347,콩국물,유정란/친환경,,,,,,,,,,,,,,,
23348,어린잎채소,,,,,,,,,,,,,,,,
23349,떡국떡,,,,,,,,,,,,,,,,
23350,어린잎채소,,,,,,,,,,,,,,,,
23351,유정란/친환경,,,,,,,,,,,,,,,,
23352,어린잎채소,,,,,,,,,,,,,,,,
23353,두부,유정란/친환경,,,,,,,,,,,,,,,
23354,두부,콩나물,,,,,,,,,,,,,,,
23355,두부,,,,,,,,,,,,,,,,
23356,두부,콩나물,월동무,,,,,,,,,,,,,,
23357,유정란/친환경,누룽지,,,,,,,,,,,,,,,
23358,두부,,,,,,,,,,,,,,,,
23359,단무지,,,,,,,,,,,,,,,,
23360,월동무,명태참어묵,,,,,,,,,,,,,,,
23361,유기농저지방우유,,,,,,,,,,,,,,,,
23362,누룽지,,,,,,,,,,,,,,,,
23363,유기농저지방우유,,,,,,,,,,,,,,,,
23364,당근,,,,,,,,,,,,,,,,
23365,두부,유정란/친환경,콩나물,,,,,,,,,,,,,,
23366,유정란/친환경,누룽지,,,,,,,,,,,,,,,
23367,유정란/친환경,양파,,,,,,,,,,,,,,,
23368,명태참어묵,,,,,,,,,,,,,,,,
23369,유정란/친환경,중파,,,,,,,,,,,,,,,
23370,두부,,,,,,,,,,,,,,,,
23371,콩국물,,,,,,,,,,,,,,,,
23372,콩나물,,,,,,,,,,,,,,,,
23373,가지,,,,,,,,,,,,,,,,
23374,느타리버섯,,,,,,,,,,,,,,,,
23375,유기농저지방우유,,,,,,,,,,,,,,,,
23376,두부,유정란/친환경,유기농저지방우유,누룽지,당근,명태참어묵,양배추,,,,,,,,,,
23377,양파,,,,,,,,,,,,,,,,
23378,양배추,,,,,,,,,,,,,,,,
23379,유정란/친환경,,,,,,,,,,,,,,,,
23380,두부,명태참어묵,팽이버섯,,,,,,,,,,,,,,
23381,떡국떡,,,,,,,,,,,,,,,,
23382,누룽지,,,,,,,,,,,,,,,,
23383,양파,,,,,,,,,,,,,,,,
23384,유정란/친환경,,,,,,,,,,,,,,,,
23385,현미유,,,,,,,,,,,,,,,,
23386,가지,,,,,,,,,,,,,,,,
23387,완숙토마토,,,,,,,,,,,,,,,,
23388,당근,,,,,,,,,,,,,,,,
23389,두부,도토리묵,,,,,,,,,,,,,,,
23390,당근,,,,,,,,,,,,,,,,
23391,두부,유정란/친환경,월동무,,,,,,,,,,,,,,
23392,쌈채소모음,,,,,,,,,,,,,,,,
23393,쌈채소모음,,,,,,,,,,,,,,,,
23394,콩나물,찌개용두부,,,,,,,,,,,,,,,
23395,양파,쌈채소모음,중파,순두부,,,,,,,,,,,,,
23396,두부,양배추,,,,,,,,,,,,,,,
23397,사골곰국,쌈채소모음,,,,,,,,,,,,,,,
23398,부추,,,,,,,,,,,,,,,,
23399,양파,,,,,,,,,,,,,,,,
23400,양파,사골곰국,콩나물,,,,,,,,,,,,,,
23401,양배추,,,,,,,,,,,,,,,,
23402,쌈채소모음,,,,,,,,,,,,,,,,
23403,두부,사골곰국,,,,,,,,,,,,,,,
23404,콩국물,,,,,,,,,,,,,,,,
23405,연두부,,,,,,,,,,,,,,,,
23406,콩국물,,,,,,,,,,,,,,,,
23407,콩국물,,,,,,,,,,,,,,,,
23408,연두부,,,,,,,,,,,,,,,,
23409,콩국물,,,,,,,,,,,,,,,,
23410,오이,콩나물,,,,,,,,,,,,,,,
23411,무,무,,,,,,,,,,,,,,,
23412,완숙토마토,,,,,,,,,,,,,,,,
23413,사골곰국,,,,,,,,,,,,,,,,
23414,두부,,,,,,,,,,,,,,,,
23415,가지,,,,,,,,,,,,,,,,
23416,유기농우유,,,,,,,,,,,,,,,,
23417,유정란/친환경,시금치,팽이버섯,,,,,,,,,,,,,,
23418,두부,찌개용두부,,,,,,,,,,,,,,,
23419,사과/,깐마늘/난지형/유,명태참어묵,검은콩두유,,,,,,,,,,,,,
23420,유정란/친환경,백미/유,검은콩두유,구운도시락김,,,,,,,,,,,,,
23421,떡국떡,구운도시락김,,,,,,,,,,,,,,,
23422,유정란/친환경,시금치,대파,쌈채소모음,,,,,,,,,,,,,
23423,두부,찌개용두부,,,,,,,,,,,,,,,
23424,유정란/친환경,,,,,,,,,,,,,,,,
23425,백미/유,,,,,,,,,,,,,,,,
23426,명태참어묵,팽이버섯,검은콩두유,,,,,,,,,,,,,,
23427,유정란/친환경,사과/,단무지,,,,,,,,,,,,,,
23428,유정란/친환경,사과/,깐마늘/난지형/유,구운도시락김,,,,,,,,,,,,,
23429,두부,,,,,,,,,,,,,,,,
23430,유정란/친환경,양파,,,,,,,,,,,,,,,
23431,두부,유정란/친환경,백미/유,찌개용두부,,,,,,,,,,,,,
23432,떡국떡,두부,양파,우유,팽이버섯,깻잎,,,,,,,,,,,
23433,유정란/친환경,양파,완숙토마토,백미/유,찌개용두부,구운도시락김,,,,,,,,,,,
23434,두부,찌개용두부,검은콩두유,느타리버섯,닭가슴살,,,,,,,,,,,,
23435,유정란/친환경,팽이버섯,구운도시락김,단무지,,,,,,,,,,,,,
23436,유정란/친환경,완숙토마토,깐마늘/난지형/유,가지,,,,,,,,,,,,,
23437,유정란/친환경,,,,,,,,,,,,,,,,
23438,떡국떡,두부,오이,시금치,깐마늘/난지형/유,팽이버섯,찌개용두부,구운도시락김,깻잎,,,,,,,,
23439,유정란/친환경,애호박,우유,중파,얼음식혜,,,,,,,,,,,,
23440,두부,유정란/친환경,양파,당근,,,,,,,,,,,,,
23441,중파,,,,,,,,,,,,,,,,
23442,유정란/친환경,명태참어묵,검은콩두유,구운도시락김,,,,,,,,,,,,,
23443,앞다리불고기-성남용인,백미/유,구운도시락김,,,,,,,,,,,,,,
23444,누룽지,중파,,,,,,,,,,,,,,,
23445,방울토마토/대추형,,,,,,,,,,,,,,,,
23446,사골곰국,검은콩두유,,,,,,,,,,,,,,,
23447,우유,가지,가지,구운도시락김,단무지,,,,,,,,,,,,
23448,오이,애호박,검은콩두유,닭가슴살,,,,,,,,,,,,,
23449,느타리버섯,,,,,,,,,,,,,,,,
23450,두부,,,,,,,,,,,,,,,,
23451,유정란/친환경,연두부,백미/유,명태참어묵,,,,,,,,,,,,,
23452,유정란/친환경,,,,,,,,,,,,,,,,
23453,두부,,,,,,,,,,,,,,,,
23454,유정란/친환경,,,,,,,,,,,,,,,,
23455,유정란/친환경,방울토마토/대추형,쌈채소모음,중파,,,,,,,,,,,,,
23456,유정란/친환경,콩나물,,,,,,,,,,,,,,,
23457,유정란/친환경,유기농저지방우유,,,,,,,,,,,,,,,
23458,두부,애호박,,,,,,,,,,,,,,,
23459,두부,동물복지유정란,콩나물,,,,,,,,,,,,,,
23460,유정란/친환경,앞다리불고기-성남용인,,,,,,,,,,,,,,,
23461,두부,유기농저지방우유,,,,,,,,,,,,,,,
23462,유정란/친환경,,,,,,,,,,,,,,,,
23463,콩나물,,,,,,,,,,,,,,,,
23464,찌개용두부,,,,,,,,,,,,,,,,
23465,콩나물,현미유,,,,,,,,,,,,,,,
23466,시금치,,,,,,,,,,,,,,,,
23467,브로컬리,명태참어묵,,,,,,,,,,,,,,,
23468,오이,부추,,,,,,,,,,,,,,,
23469,동물복지유정란,,,,,,,,,,,,,,,,
23470,중파,,,,,,,,,,,,,,,,
23471,당근,,,,,,,,,,,,,,,,
23472,콩나물,완숙토마토,,,,,,,,,,,,,,,
23473,콩나물,찌개용두부,,,,,,,,,,,,,,,
23474,얼음식혜,,,,,,,,,,,,,,,,
23475,두부,,,,,,,,,,,,,,,,
23476,팽이버섯,,,,,,,,,,,,,,,,
23477,동물복지유정란,,,,,,,,,,,,,,,,
23478,동물복지유정란,,,,,,,,,,,,,,,,
23479,두부,동물복지유정란,시금치,,,,,,,,,,,,,,
23480,동물복지유정란,,,,,,,,,,,,,,,,
23481,유기농우유,,,,,,,,,,,,,,,,
23482,동물복지유정란,대파,유기농우유,명태참어묵,,,,,,,,,,,,,
23483,연두부,유기농성이시돌목장우유,,,,,,,,,,,,,,,
23484,찌개용두부,,,,,,,,,,,,,,,,
23485,두부,유정란/친환경,유기농성이시돌목장우유,,,,,,,,,,,,,,
23486,두부,유정란/친환경,콩나물,깐마늘/난지형/유,,,,,,,,,,,,,
23487,양파,당근,대파,,,,,,,,,,,,,,
23488,유정란/친환경,,,,,,,,,,,,,,,,
23489,시금치,당근,,,,,,,,,,,,,,,
23490,떡국떡,,,,,,,,,,,,,,,,
23491,상추,,,,,,,,,,,,,,,,
23492,시금치,백미/유,,,,,,,,,,,,,,,
23493,유정란/친환경,양파,,,,,,,,,,,,,,,
23494,두부,,,,,,,,,,,,,,,,
23495,명태참어묵,,,,,,,,,,,,,,,,
23496,두부,,,,,,,,,,,,,,,,
23497,두부,유정란/친환경,유기농성이시돌목장우유,,,,,,,,,,,,,,
23498,양파,오이,,,,,,,,,,,,,,,
23499,유정란/친환경,,,,,,,,,,,,,,,,
23500,상추,앞다리불고기-성남용인,팽이버섯,,,,,,,,,,,,,,
23501,유정란/친환경,,,,,,,,,,,,,,,,
23502,두부,상추,중파,깻잎,,,,,,,,,,,,,
23503,양파,중파,팽이버섯,,,,,,,,,,,,,,
23504,단무지,양배추,,,,,,,,,,,,,,,
23505,두부,,,,,,,,,,,,,,,,
23506,쌈채소모음,,,,,,,,,,,,,,,,
23507,어린잎채소,브로컬리,팽이버섯,,,,,,,,,,,,,,
23508,콩나물,,,,,,,,,,,,,,,,
23509,상추,애호박,당근,찌개용두부,,,,,,,,,,,,,
23510,유정란/친환경,어린잎채소,,,,,,,,,,,,,,,
23511,유정란/친환경,유정란/친환경,연두부,무,명태참어묵,찌개용두부,,,,,,,,,,,
23512,유정란/친환경,,,,,,,,,,,,,,,,
23513,유기농성이시돌목장우유,,,,,,,,,,,,,,,,
23514,유정란/친환경,가지,,,,,,,,,,,,,,,
23515,유정란/친환경,,,,,,,,,,,,,,,,
23516,동물복지유정란,,,,,,,,,,,,,,,,
23517,앞다리불고기-성남용인,,,,,,,,,,,,,,,,
23518,콩나물,,,,,,,,,,,,,,,,
23519,동물복지유정란,쌈채소모음,찌개용두부,,,,,,,,,,,,,,
23520,애호박,,,,,,,,,,,,,,,,
23521,유정란/친환경,연두부,,,,,,,,,,,,,,,
23522,유정란/친환경,,,,,,,,,,,,,,,,
23523,사과/,,,,,,,,,,,,,,,,
23524,깐마늘/난지형/유,깻잎,,,,,,,,,,,,,,,
23525,양파,,,,,,,,,,,,,,,,
23526,두부,,,,,,,,,,,,,,,,
23527,두부,콩나물,,,,,,,,,,,,,,,
23528,유정란/친환경,,,,,,,,,,,,,,,,
23529,콩나물,연두부,,,,,,,,,,,,,,,
23530,유정란/친환경,사과/,,,,,,,,,,,,,,,
23531,두부,콩나물,,,,,,,,,,,,,,,
23532,두부,대파,,,,,,,,,,,,,,,
23533,시금치,,,,,,,,,,,,,,,,
23534,동물복지유정란,백미/유,,,,,,,,,,,,,,,
23535,콩나물,,,,,,,,,,,,,,,,
23536,유정란/친환경,,,,,,,,,,,,,,,,
23537,사과/,,,,,,,,,,,,,,,,
23538,월동무,현미유,,,,,,,,,,,,,,,
23539,유정란/친환경,시금치,,,,,,,,,,,,,,,
23540,동물복지유정란,사과/,깐마늘/난지형/유,,,,,,,,,,,,,,
23541,떡국떡,두부,콩나물,콩나물,시금치,,,,,,,,,,,,
23542,연두부,백미/유,,,,,,,,,,,,,,,
23543,콩나물,대파,,,,,,,,,,,,,,,
23544,연두부,,,,,,,,,,,,,,,,
23545,현미유,,,,,,,,,,,,,,,,
23546,사과/,,,,,,,,,,,,,,,,
23547,두부,유정란/친환경,,,,,,,,,,,,,,,
23548,백미/유,,,,,,,,,,,,,,,,
23549,콩나물,대파,,,,,,,,,,,,,,,
23550,콩나물,,,,,,,,,,,,,,,,
23551,깐마늘/난지형/유,,,,,,,,,,,,,,,,
23552,두부,유정란/친환경,,,,,,,,,,,,,,,
23553,두부,,,,,,,,,,,,,,,,
23554,두부,대파,,,,,,,,,,,,,,,
23555,부추,,,,,,,,,,,,,,,,
23556,오이,,,,,,,,,,,,,,,,
23557,두부,,,,,,,,,,,,,,,,
23558,오이,,,,,,,,,,,,,,,,
23559,동물복지유정란,,,,,,,,,,,,,,,,
23560,부추,,,,,,,,,,,,,,,,
23561,두부,사과/,,,,,,,,,,,,,,,
23562,오이,,,,,,,,,,,,,,,,
23563,콩나물,깐마늘/난지형/유,,,,,,,,,,,,,,,
23564,오이,중파,,,,,,,,,,,,,,,
23565,사과/,,,,,,,,,,,,,,,,
23566,두부,유정란/친환경,콩나물,시금치,,,,,,,,,,,,,
23567,현미유,,,,,,,,,,,,,,,,
23568,양파,딸기/,,,,,,,,,,,,,,,
23569,유정란/친환경,양파,오이,,,,,,,,,,,,,,
23570,오이,,,,,,,,,,,,,,,,
23571,두부,딸기/,,,,,,,,,,,,,,,
23572,깐마늘/난지형/유,,,,,,,,,,,,,,,,
23573,두부,중파,,,,,,,,,,,,,,,
23574,백미/유,,,,,,,,,,,,,,,,
23575,두부,깐마늘/난지형/유,,,,,,,,,,,,,,,
23576,가지,,,,,,,,,,,,,,,,
23577,사과/,,,,,,,,,,,,,,,,
23578,중파,,,,,,,,,,,,,,,,
23579,상추,,,,,,,,,,,,,,,,
23580,사과/,,,,,,,,,,,,,,,,
23581,두부,부추,,,,,,,,,,,,,,,
23582,떡국떡,,,,,,,,,,,,,,,,
23583,오이,콩나물,백미/유,,,,,,,,,,,,,,
23584,유정란/친환경,사과/,,,,,,,,,,,,,,,
23585,단무지,,,,,,,,,,,,,,,,
23586,현미유,,,,,,,,,,,,,,,,
23587,콩나물,상추,,,,,,,,,,,,,,,
23588,오이,완숙토마토,,,,,,,,,,,,,,,
23589,사과/,당근,깻잎,,,,,,,,,,,,,,
23590,두부,,,,,,,,,,,,,,,,
23591,상추,,,,,,,,,,,,,,,,
23592,깐마늘/난지형/유,부추,,,,,,,,,,,,,,,
23593,사과/,,,,,,,,,,,,,,,,
23594,상추,찌개용두부,,,,,,,,,,,,,,,
23595,양파,,,,,,,,,,,,,,,,
23596,두부,,,,,,,,,,,,,,,,
23597,백미/유,,,,,,,,,,,,,,,,
23598,사과/,연두부,,,,,,,,,,,,,,,
23599,양파,,,,,,,,,,,,,,,,
23600,상추,백미/유,,,,,,,,,,,,,,,
23601,콩나물,,,,,,,,,,,,,,,,
23602,상추,,,,,,,,,,,,,,,,
23603,부추,,,,,,,,,,,,,,,,
23604,부추,,,,,,,,,,,,,,,,
23605,상추,,,,,,,,,,,,,,,,
23606,중파,,,,,,,,,,,,,,,,
23607,백미/유,,,,,,,,,,,,,,,,
23608,콩국물,두부,유정란/친환경,오이,,,,,,,,,,,,,
23609,중파,,,,,,,,,,,,,,,,
23610,상추,부추,,,,,,,,,,,,,,,
23611,양파,깻잎,,,,,,,,,,,,,,,
23612,두부,,,,,,,,,,,,,,,,
23613,유정란/친환경,백미/유,,,,,,,,,,,,,,,
23614,콩나물,,,,,,,,,,,,,,,,
23615,두부,,,,,,,,,,,,,,,,
23616,유정란/친환경,양파,,,,,,,,,,,,,,,
23617,콩나물,애호박,,,,,,,,,,,,,,,
23618,백미/유,,,,,,,,,,,,,,,,
23619,콩나물,애호박,,,,,,,,,,,,,,,
23620,애호박,찌개용두부,부추,,,,,,,,,,,,,,
23621,두부,양파,콩나물,애호박,중파,,,,,,,,,,,,
23622,유정란/친환경,깻잎,,,,,,,,,,,,,,,
23623,중파,,,,,,,,,,,,,,,,
23624,도토리묵,,,,,,,,,,,,,,,,
23625,백미/유,,,,,,,,,,,,,,,,
23626,두부,,,,,,,,,,,,,,,,
23627,두부,양파,콩나물,애호박,,,,,,,,,,,,,
23628,유정란/친환경,중파,,,,,,,,,,,,,,,
23629,애호박,,,,,,,,,,,,,,,,
23630,두부,유정란/친환경,,,,,,,,,,,,,,,
23631,양파,백미/유,중파,,,,,,,,,,,,,,
23632,콩나물,,,,,,,,,,,,,,,,
23633,애호박,,,,,,,,,,,,,,,,
23634,두부,유정란/친환경,,,,,,,,,,,,,,,
23635,두부,,,,,,,,,,,,,,,,
23636,두부,콩나물,,,,,,,,,,,,,,,
23637,애호박,,,,,,,,,,,,,,,,
23638,유정란/친환경,,,,,,,,,,,,,,,,
23639,두부,애호박,,,,,,,,,,,,,,,
23640,콩나물,,,,,,,,,,,,,,,,
23641,유정란/친환경,,,,,,,,,,,,,,,,
23642,연두부,,,,,,,,,,,,,,,,
23643,대파,부추,,,,,,,,,,,,,,,
23644,두부,,,,,,,,,,,,,,,,
23645,유정란/친환경,찌개용두부,,,,,,,,,,,,,,,
23646,유정란/친환경,,,,,,,,,,,,,,,,
23647,유정란/친환경,,,,,,,,,,,,,,,,
23648,두부,,,,,,,,,,,,,,,,
23649,시금치,당근,팽이버섯,찌개용두부,,,,,,,,,,,,,
23650,두부,콩나물,,,,,,,,,,,,,,,
23651,유정란/친환경,,,,,,,,,,,,,,,,
23652,양파,콩나물,팽이버섯,,,,,,,,,,,,,,
23653,두부,,,,,,,,,,,,,,,,
23654,두부,유정란/친환경,시금치,,,,,,,,,,,,,,
23655,유정란/친환경,우유,검은콩두유,,,,,,,,,,,,,,
23656,현미유,,,,,,,,,,,,,,,,
23657,유정란/친환경,찌개용두부,,,,,,,,,,,,,,,
23658,유정란/친환경,찌개용두부,,,,,,,,,,,,,,,
23659,콩나물,명태참어묵,찌개용두부,,,,,,,,,,,,,,
23660,무,,,,,,,,,,,,,,,,
23661,우유,찌개용두부,,,,,,,,,,,,,,,
23662,두부,,,,,,,,,,,,,,,,
23663,유정란/친환경,양파,,,,,,,,,,,,,,,
23664,유정란/친환경,중파,가지,,,,,,,,,,,,,,
23665,떡국떡,유정란/친환경,,,,,,,,,,,,,,,
23666,유정란/친환경,오이,깐마늘/난지형/유,,,,,,,,,,,,,,
23667,유정란/친환경,,,,,,,,,,,,,,,,
23668,유정란/친환경,유기농저지방우유,,,,,,,,,,,,,,,
23669,유정란/친환경,,,,,,,,,,,,,,,,
23670,방울토마토/대추형,,,,,,,,,,,,,,,,
23671,두부,,,,,,,,,,,,,,,,
23672,콩나물,,,,,,,,,,,,,,,,
23673,어린잎채소,대파,,,,,,,,,,,,,,,
23674,어린잎채소,,,,,,,,,,,,,,,,
23675,어린잎채소,깻잎,,,,,,,,,,,,,,,
23676,어린잎채소,,,,,,,,,,,,,,,,
23677,콩나물,,,,,,,,,,,,,,,,
23678,두부,,,,,,,,,,,,,,,,
23679,두부,,,,,,,,,,,,,,,,
23680,양파,,,,,,,,,,,,,,,,
23681,양파,,,,,,,,,,,,,,,,
23682,두부,오이,콩나물,깻잎,,,,,,,,,,,,,
23683,방울토마토/대추형,어린잎채소,깻잎,,,,,,,,,,,,,,
23684,두부,,,,,,,,,,,,,,,,
23685,콩나물,상추,,,,,,,,,,,,,,,
23686,깻잎,,,,,,,,,,,,,,,,
23687,두부,,,,,,,,,,,,,,,,
23688,두부,양배추,,,,,,,,,,,,,,,
23689,두부,,,,,,,,,,,,,,,,
23690,두부,,,,,,,,,,,,,,,,
23691,두부,어린잎채소,,,,,,,,,,,,,,,
23692,콩나물,어린잎채소,깻잎,,,,,,,,,,,,,,
23693,무,,,,,,,,,,,,,,,,
23694,동물복지유정란,콩나물,,,,,,,,,,,,,,,
23695,찌개용두부,,,,,,,,,,,,,,,,
23696,콩나물,찌개용두부,,,,,,,,,,,,,,,
23697,유정란/친환경,,,,,,,,,,,,,,,,
23698,유정란/친환경,,,,,,,,,,,,,,,,
23699,중파,,,,,,,,,,,,,,,,
23700,유정란/친환경,찌개용두부,,,,,,,,,,,,,,,
23701,유정란/친환경,콩나물,찌개용두부,,,,,,,,,,,,,,
23702,유정란/친환경,찌개용두부,검은콩두유,,,,,,,,,,,,,,
23703,유정란/친환경,,,,,,,,,,,,,,,,
23704,콩나물,,,,,,,,,,,,,,,,
23705,유정란/친환경,찌개용두부,,,,,,,,,,,,,,,
23706,유정란/친환경,,,,,,,,,,,,,,,,
23707,찌개용두부,,,,,,,,,,,,,,,,
23708,검은콩두유,,,,,,,,,,,,,,,,
23709,양파,사과/,,,,,,,,,,,,,,,
23710,브로컬리,,,,,,,,,,,,,,,,
23711,양배추,,,,,,,,,,,,,,,,
23712,유기농성이시돌목장우유,,,,,,,,,,,,,,,,
23713,유정란/친환경,중파,,,,,,,,,,,,,,,
23714,완숙토마토,,,,,,,,,,,,,,,,
23715,오이,,,,,,,,,,,,,,,,
23716,두부,명태참어묵,중파,,,,,,,,,,,,,,
23717,검은콩두유,,,,,,,,,,,,,,,,
23718,도토리묵,,,,,,,,,,,,,,,,
23719,상추,깐마늘/난지형/유,,,,,,,,,,,,,,,
