,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
10766,양파,구운도시락김,,,,,,,,,,,,,,,,,
10767,구운도시락김,,,,,,,,,,,,,,,,,,
10768,구운도시락김,,,,,,,,,,,,,,,,,,
10769,유정란/친환경,,,,,,,,,,,,,,,,,,
10770,대파,유기농우유,찌개용두부,,,,,,,,,,,,,,,,
10771,두부,유정란/친환경,양파,양파,콩나물,브로컬리,당근,대파,대파,유기농우유,찌개용두부,,,,,,,,
10772,두부,양파,오이,방울토마토/대추형,사과/,,,,,,,,,,,,,,
10773,양파,유기농우유,찌개용두부,,,,,,,,,,,,,,,,
10774,두부,오이,콩나물,유기농저지방우유,사과,,,,,,,,,,,,,,
10775,두부,중파,사과,,,,,,,,,,,,,,,,
10776,두부,,,,,,,,,,,,,,,,,,
10777,얼음식혜,,,,,,,,,,,,,,,,,,
10778,떡국떡,두부,,,,,,,,,,,,,,,,,
10779,유정란/친환경,얼음식혜,,,,,,,,,,,,,,,,,
10780,오이,,,,,,,,,,,,,,,,,,
10781,떡국떡,두부,사과/,,,,,,,,,,,,,,,,
10782,유정란/친환경,당근,,,,,,,,,,,,,,,,,
10783,오이,,,,,,,,,,,,,,,,,,
10784,유정란/친환경,양파,도토리묵,,,,,,,,,,,,,,,,
10785,두부,콩나물,찌개용두부,,,,,,,,,,,,,,,,
10786,찌개용두부,,,,,,,,,,,,,,,,,,
10787,찌개용두부,,,,,,,,,,,,,,,,,,
10788,월동무,,,,,,,,,,,,,,,,,,
10789,찌개용두부,,,,,,,,,,,,,,,,,,
10790,유정란/친환경,,,,,,,,,,,,,,,,,,
10791,월동무,,,,,,,,,,,,,,,,,,
10792,찌개용두부,,,,,,,,,,,,,,,,,,
10793,찌개용두부,,,,,,,,,,,,,,,,,,
10794,찌개용두부,,,,,,,,,,,,,,,,,,
10795,콩나물,,,,,,,,,,,,,,,,,,
10796,찌개용두부,,,,,,,,,,,,,,,,,,
10797,찌개용두부,,,,,,,,,,,,,,,,,,
10798,찌개용두부,,,,,,,,,,,,,,,,,,
10799,찌개용두부,,,,,,,,,,,,,,,,,,
10800,찌개용두부,,,,,,,,,,,,,,,,,,
10801,두부,,,,,,,,,,,,,,,,,,
10802,연두부,,,,,,,,,,,,,,,,,,
10803,유정란/친환경,,,,,,,,,,,,,,,,,,
10804,유정란/친환경,콩나물,,,,,,,,,,,,,,,,,
10805,콩나물,,,,,,,,,,,,,,,,,,
10806,누룽지,,,,,,,,,,,,,,,,,,
10807,유정란/친환경,,,,,,,,,,,,,,,,,,
10808,동물복지유정란,누룽지,구운도시락김,,,,,,,,,,,,,,,,
10809,누룽지,,,,,,,,,,,,,,,,,,
10810,도토리묵,,,,,,,,,,,,,,,,,,
10811,유정란/친환경,,,,,,,,,,,,,,,,,,
10812,콩나물,,,,,,,,,,,,,,,,,,
10813,동물복지유정란,콩나물,누룽지,,,,,,,,,,,,,,,,
10814,동물복지유정란,콩나물,,,,,,,,,,,,,,,,,
10815,콩나물,,,,,,,,,,,,,,,,,,
10816,두부,구운도시락김,,,,,,,,,,,,,,,,,
10817,두부,유정란/친환경,콩나물,,,,,,,,,,,,,,,,
10818,구운도시락김,,,,,,,,,,,,,,,,,,
10819,콩나물,찌개용두부,,,,,,,,,,,,,,,,,
10820,연두부,구운도시락김,,,,,,,,,,,,,,,,,
10821,누룽지,,,,,,,,,,,,,,,,,,
10822,양파,콩나물,찌개용두부,,,,,,,,,,,,,,,,
10823,콩나물,누룽지,,,,,,,,,,,,,,,,,
10824,유정란/친환경,,,,,,,,,,,,,,,,,,
10825,구운도시락김,,,,,,,,,,,,,,,,,,
10826,콩국물,,,,,,,,,,,,,,,,,,
10827,두부,,,,,,,,,,,,,,,,,,
10828,구운도시락김,,,,,,,,,,,,,,,,,,
10829,두부,,,,,,,,,,,,,,,,,,
10830,양파,동물복지유정란,,,,,,,,,,,,,,,,,
10831,찌개용두부,구운도시락김,구운도시락김,,,,,,,,,,,,,,,,
10832,두부,양파,동물복지유정란,유기농저지방우유,대파,,,,,,,,,,,,,,
10833,딸기/,,,,,,,,,,,,,,,,,,
10834,깐마늘/난지형/유,,,,,,,,,,,,,,,,,,
10835,유정란/친환경,월동무,대파,,,,,,,,,,,,,,,,
10836,두부,딸기/,,,,,,,,,,,,,,,,,
10837,동물복지유정란,딸기/,,,,,,,,,,,,,,,,,
10838,유정란/친환경,양배추,,,,,,,,,,,,,,,,,
10839,딸기/,,,,,,,,,,,,,,,,,,
10840,백미/유,,,,,,,,,,,,,,,,,,
10841,유정란/친환경,가지,양배추,,,,,,,,,,,,,,,,
10842,콩국물,양파,참외,,,,,,,,,,,,,,,,
10843,중파,,,,,,,,,,,,,,,,,,
10844,유정란/친환경,방울토마토/대추형,유기농저지방우유,,,,,,,,,,,,,,,,
10845,사과,복숭아,,,,,,,,,,,,,,,,,
10846,두부,유정란/친환경,완숙토마토,유기농저지방우유,중파,,,,,,,,,,,,,,
10847,양배추,,,,,,,,,,,,,,,,,,
10848,유정란/친환경,깐마늘/난지형/유,중파,사과,,,,,,,,,,,,,,,
10849,두부,콩나물,유기농우유,가지,,,,,,,,,,,,,,,
10850,오이,,,,,,,,,,,,,,,,,,
10851,유정란/친환경,유기농우유,,,,,,,,,,,,,,,,,
10852,콩나물,유기농저지방우유,,,,,,,,,,,,,,,,,
10853,유정란/친환경,,,,,,,,,,,,,,,,,,
10854,누룽지,,,,,,,,,,,,,,,,,,
10855,떡국떡,동물복지유정란,,,,,,,,,,,,,,,,,
10856,떡국떡,유정란/친환경,동물복지유정란,양배추,,,,,,,,,,,,,,,
10857,동물복지유정란,,,,,,,,,,,,,,,,,,
10858,떡국떡,유정란/친환경,얼음식혜,,,,,,,,,,,,,,,,
10859,누룽지,,,,,,,,,,,,,,,,,,
10860,동물복지유정란,,,,,,,,,,,,,,,,,,
10861,콩나물,,,,,,,,,,,,,,,,,,
10862,떡국떡,유정란/친환경,유기농저지방우유,,,,,,,,,,,,,,,,
10863,유정란/친환경,,,,,,,,,,,,,,,,,,
10864,떡국떡,,,,,,,,,,,,,,,,,,
10865,유정란/친환경,,,,,,,,,,,,,,,,,,
10866,유정란/친환경,,,,,,,,,,,,,,,,,,
10867,떡국떡,두부,유정란/친환경,당근,,,,,,,,,,,,,,,
10868,동물복지유정란,,,,,,,,,,,,,,,,,,
10869,유정란/친환경,,,,,,,,,,,,,,,,,,
10870,콩나물,,,,,,,,,,,,,,,,,,
10871,떡국떡,동물복지유정란,,,,,,,,,,,,,,,,,
10872,유정란/친환경,,,,,,,,,,,,,,,,,,
10873,유정란/친환경,,,,,,,,,,,,,,,,,,
10874,떡국떡,백미/유,,,,,,,,,,,,,,,,,
10875,유정란/친환경,완숙토마토,백미/유,찹쌀백미/유,,,,,,,,,,,,,,,
10876,복숭아,,,,,,,,,,,,,,,,,,
10877,유정란/친환경,,,,,,,,,,,,,,,,,,
10878,유정란/친환경,유정란/친환경,,,,,,,,,,,,,,,,,
10879,가지,,,,,,,,,,,,,,,,,,
10880,유정란/친환경,,,,,,,,,,,,,,,,,,
10881,찹쌀백미/유,,,,,,,,,,,,,,,,,,
10882,유정란/친환경,완숙토마토,,,,,,,,,,,,,,,,,
10883,당면,,,,,,,,,,,,,,,,,,
10884,떡국떡,,,,,,,,,,,,,,,,,,
10885,완숙토마토,,,,,,,,,,,,,,,,,,
10886,동물복지유정란,,,,,,,,,,,,,,,,,,
10887,동물복지유정란,,,,,,,,,,,,,,,,,,
10888,떡국떡,브로컬리,,,,,,,,,,,,,,,,,
10889,두부,양파,당면,,,,,,,,,,,,,,,,
10890,유정란/친환경,콩나물,,,,,,,,,,,,,,,,,
10891,두부,상추,,,,,,,,,,,,,,,,,
10892,콩나물,대파,,,,,,,,,,,,,,,,,
10893,유정란/친환경,,,,,,,,,,,,,,,,,,
10894,두부,,,,,,,,,,,,,,,,,,
10895,떡국떡,유정란/친환경,양파,검은콩두유,,,,,,,,,,,,,,,
10896,오이,,,,,,,,,,,,,,,,,,
10897,유정란/친환경,콩나물,중파,두유,,,,,,,,,,,,,,,
10898,두부,유정란/친환경,콩나물,,,,,,,,,,,,,,,,
10899,얼갈이,,,,,,,,,,,,,,,,,,
10900,유정란/친환경,,,,,,,,,,,,,,,,,,
10901,유정란/친환경,애호박,,,,,,,,,,,,,,,,,
10902,유정란/친환경,,,,,,,,,,,,,,,,,,
10903,애호박,중파,,,,,,,,,,,,,,,,,
10904,유정란/친환경,찌개용두부,,,,,,,,,,,,,,,,,
10905,복숭아,,,,,,,,,,,,,,,,,,
10906,중파,,,,,,,,,,,,,,,,,,
10907,중파,,,,,,,,,,,,,,,,,,
10908,찌개용두부,,,,,,,,,,,,,,,,,,
10909,두부,,,,,,,,,,,,,,,,,,
10910,유정란/친환경,,,,,,,,,,,,,,,,,,
10911,콩나물,,,,,,,,,,,,,,,,,,
10912,유정란/친환경,찌개용두부,사과,,,,,,,,,,,,,,,,
10913,두부,,,,,,,,,,,,,,,,,,
10914,유정란/친환경,,,,,,,,,,,,,,,,,,
10915,두부,중파,당면,,,,,,,,,,,,,,,,
10916,대파,,,,,,,,,,,,,,,,,,
10917,콩나물,,,,,,,,,,,,,,,,,,
10918,콩나물,,,,,,,,,,,,,,,,,,
10919,누룽지,누룽지,,,,,,,,,,,,,,,,,
10920,두부,,,,,,,,,,,,,,,,,,
10921,대파,,,,,,,,,,,,,,,,,,
10922,두부,유기농우유,,,,,,,,,,,,,,,,,
10923,두부,참기름,,,,,,,,,,,,,,,,,
10924,두부,,,,,,,,,,,,,,,,,,
10925,두부,유정란/친환경,,,,,,,,,,,,,,,,,
10926,유정란/친환경,찌개용두부,,,,,,,,,,,,,,,,,
10927,두부,방울토마토/대추형,,,,,,,,,,,,,,,,,
10928,콩나물,중파,가지,,,,,,,,,,,,,,,,
10929,동물복지유정란,콩나물,,,,,,,,,,,,,,,,,
10930,유정란/친환경,,,,,,,,,,,,,,,,,,
10931,동물복지유정란,,,,,,,,,,,,,,,,,,
10932,찌개용두부,,,,,,,,,,,,,,,,,,
10933,유정란/친환경,,,,,,,,,,,,,,,,,,
10934,유정란/친환경,,,,,,,,,,,,,,,,,,
10935,유정란/친환경,,,,,,,,,,,,,,,,,,
10936,동물복지유정란,,,,,,,,,,,,,,,,,,
10937,유정란/친환경,,,,,,,,,,,,,,,,,,
10938,두부,,,,,,,,,,,,,,,,,,
10939,유정란/친환경,,,,,,,,,,,,,,,,,,
10940,유정란/친환경,찌개용두부,,,,,,,,,,,,,,,,,
10941,참기름,,,,,,,,,,,,,,,,,,
10942,두부,,,,,,,,,,,,,,,,,,
10943,찌개용두부,,,,,,,,,,,,,,,,,,
10944,유정란/친환경,,,,,,,,,,,,,,,,,,
10945,두부,,,,,,,,,,,,,,,,,,
10946,두부,양파,,,,,,,,,,,,,,,,,
10947,두부,백미/유,,,,,,,,,,,,,,,,,
10948,두부,,,,,,,,,,,,,,,,,,
10949,찌개용두부,,,,,,,,,,,,,,,,,,
10950,두부,유정란/친환경,찌개용두부,,,,,,,,,,,,,,,,
10951,유정란/친환경,,,,,,,,,,,,,,,,,,
10952,유정란/친환경,,,,,,,,,,,,,,,,,,
10953,두부,유정란/친환경,,,,,,,,,,,,,,,,,
10954,유정란/친환경,백미/유,,,,,,,,,,,,,,,,,
10955,유정란/친환경,,,,,,,,,,,,,,,,,,
10956,유정란/친환경,,,,,,,,,,,,,,,,,,
10957,동물복지유정란,,,,,,,,,,,,,,,,,,
10958,유정란/친환경,,,,,,,,,,,,,,,,,,
10959,유정란/친환경,,,,,,,,,,,,,,,,,,
10960,유정란/친환경,,,,,,,,,,,,,,,,,,
10961,유정란/친환경,,,,,,,,,,,,,,,,,,
10962,양파,당근,,,,,,,,,,,,,,,,,
10963,깐마늘/난지형/유,유기농우유,부추,,,,,,,,,,,,,,,,
10964,백미/유,,,,,,,,,,,,,,,,,,
10965,두부,오이,,,,,,,,,,,,,,,,,
10966,완숙토마토,,,,,,,,,,,,,,,,,,
10967,두부,유정란/친환경,당근,부추,,,,,,,,,,,,,,,
10968,떡국떡,당근,복숭아,,,,,,,,,,,,,,,,
10969,애호박,찌개용두부,,,,,,,,,,,,,,,,,
10970,두부,완숙토마토,사과,,,,,,,,,,,,,,,,
10971,두부,양파,완숙토마토,,,,,,,,,,,,,,,,
10972,유정란/친환경,,,,,,,,,,,,,,,,,,
10973,유정란/친환경,,,,,,,,,,,,,,,,,,
10974,완숙토마토,얼음식혜,,,,,,,,,,,,,,,,,
10975,깻잎,,,,,,,,,,,,,,,,,,
10976,양파,,,,,,,,,,,,,,,,,,
10977,애호박,,,,,,,,,,,,,,,,,,
10978,브로컬리,,,,,,,,,,,,,,,,,,
10979,오이,,,,,,,,,,,,,,,,,,
10980,양파,,,,,,,,,,,,,,,,,,
10981,콩국물,,,,,,,,,,,,,,,,,,
10982,방울토마토/대추형,,,,,,,,,,,,,,,,,,
10983,두부,,,,,,,,,,,,,,,,,,
10984,애호박,,,,,,,,,,,,,,,,,,
10985,가지,,,,,,,,,,,,,,,,,,
10986,애호박,검은콩두유,깻잎,,,,,,,,,,,,,,,,
10987,애호박,,,,,,,,,,,,,,,,,,
10988,두부,,,,,,,,,,,,,,,,,,
10989,두부,,,,,,,,,,,,,,,,,,
10990,두부,,,,,,,,,,,,,,,,,,
10991,두부,,,,,,,,,,,,,,,,,,
10992,검은콩두유,,,,,,,,,,,,,,,,,,
10993,두부,,,,,,,,,,,,,,,,,,
10994,두부,콩나물,,,,,,,,,,,,,,,,,
10995,찌개용두부,,,,,,,,,,,,,,,,,,
10996,찌개용두부,,,,,,,,,,,,,,,,,,
10997,대파,,,,,,,,,,,,,,,,,,
10998,두부,유정란/친환경,오이,,,,,,,,,,,,,,,,
10999,유정란/친환경,콩나물,,,,,,,,,,,,,,,,,
11000,유정란/친환경,,,,,,,,,,,,,,,,,,
11001,유정란/친환경,,,,,,,,,,,,,,,,,,
11002,유정란/친환경,,,,,,,,,,,,,,,,,,
11003,무,,,,,,,,,,,,,,,,,,
11004,부추,,,,,,,,,,,,,,,,,,
11005,황토숙주나물,,,,,,,,,,,,,,,,,,
11006,양파,당근,,,,,,,,,,,,,,,,,
11007,양파,양배추,,,,,,,,,,,,,,,,,
11008,양파,,,,,,,,,,,,,,,,,,
11009,유정란/친환경,,,,,,,,,,,,,,,,,,
11010,양파,당근,양배추,,,,,,,,,,,,,,,,
11011,유정란/친환경,,,,,,,,,,,,,,,,,,
11012,양파,,,,,,,,,,,,,,,,,,
11013,유정란/친환경,,,,,,,,,,,,,,,,,,
11014,무,,,,,,,,,,,,,,,,,,
11015,유정란/친환경,,,,,,,,,,,,,,,,,,
11016,유정란/친환경,,,,,,,,,,,,,,,,,,
11017,유정란/친환경,,,,,,,,,,,,,,,,,,
11018,유정란/친환경,,,,,,,,,,,,,,,,,,
11019,양파,무,,,,,,,,,,,,,,,,,
11020,양파,,,,,,,,,,,,,,,,,,
11021,오이,콩나물,,,,,,,,,,,,,,,,,
11022,동물복지유정란,,,,,,,,,,,,,,,,,,
11023,유정란/친환경,,,,,,,,,,,,,,,,,,
11024,유정란/친환경,,,,,,,,,,,,,,,,,,
11025,두부,당면,,,,,,,,,,,,,,,,,
11026,콩나물,,,,,,,,,,,,,,,,,,
11027,두부,동물복지유정란,깐마늘/난지형/유,,,,,,,,,,,,,,,,
11028,콩나물,,,,,,,,,,,,,,,,,,
11029,시금치,월동무,,,,,,,,,,,,,,,,,
11030,콩나물,,,,,,,,,,,,,,,,,,
11031,검은콩두유,,,,,,,,,,,,,,,,,,
11032,동물복지유정란,깐마늘/난지형/유,,,,,,,,,,,,,,,,,
11033,시금치,깐마늘/난지형/유,,,,,,,,,,,,,,,,,
11034,유정란/친환경,사과/,당근,월동무,,,,,,,,,,,,,,,
11035,오분도미/유,백미/유,대파,,,,,,,,,,,,,,,,
11036,유정란/친환경,,,,,,,,,,,,,,,,,,
11037,딸기/,,,,,,,,,,,,,,,,,,
11038,양배추,,,,,,,,,,,,,,,,,,
11039,유정란/친환경,,,,,,,,,,,,,,,,,,
11040,깐마늘/난지형/유,팽이버섯,,,,,,,,,,,,,,,,,
11041,유정란/친환경,오이,,,,,,,,,,,,,,,,,
11042,찌개용두부,,,,,,,,,,,,,,,,,,
11043,당근,,,,,,,,,,,,,,,,,,
11044,오분도미/유,시금치,,,,,,,,,,,,,,,,,
11045,사과/,깐마늘/난지형/유,중파,,,,,,,,,,,,,,,,
11046,유정란/친환경,완숙토마토,,,,,,,,,,,,,,,,,
11047,당근,양배추,,,,,,,,,,,,,,,,,
11048,중파,찌개용두부,,,,,,,,,,,,,,,,,
11049,사과/,가지,,,,,,,,,,,,,,,,,
11050,동물복지유정란,오이,사과/,완숙토마토,당근,,,,,,,,,,,,,,
11051,오분도미/유,백미/유,무,,,,,,,,,,,,,,,,
11052,애호박,깐마늘/난지형/유,가지,,,,,,,,,,,,,,,,
11053,당근,,,,,,,,,,,,,,,,,,
11054,완숙토마토,당근,,,,,,,,,,,,,,,,,
11055,유기농우유,중파,,,,,,,,,,,,,,,,,
11056,백미/유,,,,,,,,,,,,,,,,,,
11057,유정란/친환경,무,가지,복숭아,,,,,,,,,,,,,,,
11058,콩나물,찌개용두부,가지,복숭아,,,,,,,,,,,,,,,
11059,완숙토마토,복숭아,,,,,,,,,,,,,,,,,
11060,시금치,유기농우유,복숭아,,,,,,,,,,,,,,,,
11061,오이,복숭아,,,,,,,,,,,,,,,,,
11062,양파,깐마늘/난지형/유,,,,,,,,,,,,,,,,,
11063,떡국떡,,,,,,,,,,,,,,,,,,
11064,오분도미/유,,,,,,,,,,,,,,,,,,
11065,찌개용두부,,,,,,,,,,,,,,,,,,
11066,가지,,,,,,,,,,,,,,,,,,
11067,복숭아,,,,,,,,,,,,,,,,,,
11068,중파,,,,,,,,,,,,,,,,,,
11069,팽이버섯,,,,,,,,,,,,,,,,,,
11070,애호박,깐마늘/난지형/유,찌개용두부,,,,,,,,,,,,,,,,
11071,오이,,,,,,,,,,,,,,,,,,
11072,양파,찌개용두부,,,,,,,,,,,,,,,,,
11073,깐마늘/난지형/유,,,,,,,,,,,,,,,,,,
11074,가지,,,,,,,,,,,,,,,,,,
11075,시금치,대파,,,,,,,,,,,,,,,,,
11076,브로컬리,양배추,,,,,,,,,,,,,,,,,
11077,브로컬리,,,,,,,,,,,,,,,,,,
11078,브로컬리,,,,,,,,,,,,,,,,,,
11079,두부,,,,,,,,,,,,,,,,,,
11080,브로컬리,당근,양배추,,,,,,,,,,,,,,,,
11081,양파,브로컬리,,,,,,,,,,,,,,,,,
11082,두부,양배추,,,,,,,,,,,,,,,,,
11083,두부,,,,,,,,,,,,,,,,,,
11084,딸기/,,,,,,,,,,,,,,,,,,
11085,브로컬리,,,,,,,,,,,,,,,,,,
11086,두부,양파,오이,,,,,,,,,,,,,,,,
11087,두부,,,,,,,,,,,,,,,,,,
11088,브로컬리,브로컬리,양배추,,,,,,,,,,,,,,,,
11089,얼갈이,,,,,,,,,,,,,,,,,,
11090,오이,부추,,,,,,,,,,,,,,,,,
11091,브로컬리,참외,가지,,,,,,,,,,,,,,,,
11092,두부,오이,애호박,중파,가지,,,,,,,,,,,,,,
11093,양배추,,,,,,,,,,,,,,,,,,
11094,콩국물,,,,,,,,,,,,,,,,,,
11095,양배추,,,,,,,,,,,,,,,,,,
11096,브로컬리,양배추,,,,,,,,,,,,,,,,,
11097,애호박,가지,,,,,,,,,,,,,,,,,
11098,콩국물,유정란/친환경,오이,,,,,,,,,,,,,,,,
11099,콩국물,양배추,,,,,,,,,,,,,,,,,
11100,콩국물,,,,,,,,,,,,,,,,,,
11101,백미/유,,,,,,,,,,,,,,,,,,
11102,유정란/친환경,양파,,,,,,,,,,,,,,,,,
11103,유정란/친환경,,,,,,,,,,,,,,,,,,
11104,애호박,,,,,,,,,,,,,,,,,,
11105,완숙토마토,,,,,,,,,,,,,,,,,,
11106,깻잎,,,,,,,,,,,,,,,,,,
11107,브로컬리,,,,,,,,,,,,,,,,,,
11108,두부,완숙토마토,브로컬리,당근,,,,,,,,,,,,,,,
11109,두부,찌개용두부,,,,,,,,,,,,,,,,,
11110,두부,상추,찌개용두부,,,,,,,,,,,,,,,,
11111,방울토마토/대추형,당근,,,,,,,,,,,,,,,,,
11112,콩나물,,,,,,,,,,,,,,,,,,
11113,가지,,,,,,,,,,,,,,,,,,
11114,유정란/친환경,,,,,,,,,,,,,,,,,,
11115,두부,,,,,,,,,,,,,,,,,,
11116,두부,,,,,,,,,,,,,,,,,,
11117,두부,,,,,,,,,,,,,,,,,,
11118,두부,,,,,,,,,,,,,,,,,,
11119,두부,,,,,,,,,,,,,,,,,,
11120,두부,,,,,,,,,,,,,,,,,,
11121,두부,,,,,,,,,,,,,,,,,,
11122,두부,,,,,,,,,,,,,,,,,,
11123,두부,,,,,,,,,,,,,,,,,,
11124,두부,,,,,,,,,,,,,,,,,,
11125,두부,,,,,,,,,,,,,,,,,,
11126,두부,,,,,,,,,,,,,,,,,,
11127,두부,,,,,,,,,,,,,,,,,,
11128,두부,,,,,,,,,,,,,,,,,,
11129,두부,찌개용두부,깻잎,,,,,,,,,,,,,,,,
11130,두부,,,,,,,,,,,,,,,,,,
11131,유기농우유,,,,,,,,,,,,,,,,,,
11132,콩나물,유기농저지방우유,,,,,,,,,,,,,,,,,
11133,당근,양배추,,,,,,,,,,,,,,,,,
11134,시금치,,,,,,,,,,,,,,,,,,
11135,동물복지유정란,,,,,,,,,,,,,,,,,,
11136,월동무,,,,,,,,,,,,,,,,,,
11137,유정란/친환경,,,,,,,,,,,,,,,,,,
11138,대파,찹쌀백미/유,,,,,,,,,,,,,,,,,
11139,콩나물,,,,,,,,,,,,,,,,,,
11140,두부,콩나물,,,,,,,,,,,,,,,,,
11141,팽이버섯,,,,,,,,,,,,,,,,,,
11142,양파,,,,,,,,,,,,,,,,,,
11143,백미/유,,,,,,,,,,,,,,,,,,
11144,깐마늘/난지형/유,,,,,,,,,,,,,,,,,,
11145,백미/유,,,,,,,,,,,,,,,,,,
11146,두부,콩나물,,,,,,,,,,,,,,,,,
11147,두부,찌개용두부,,,,,,,,,,,,,,,,,
11148,어린잎채소,어린잎채소,완숙토마토,완숙토마토,백미/유,,,,,,,,,,,,,,
11149,딸기/,,,,,,,,,,,,,,,,,,
11150,대파,깻잎,양배추,,,,,,,,,,,,,,,,
11151,유정란/친환경,,,,,,,,,,,,,,,,,,
11152,어린잎채소,유기농저지방우유,,,,,,,,,,,,,,,,,
11153,양파,당근,,,,,,,,,,,,,,,,,
11154,어린잎채소,딸기/,,,,,,,,,,,,,,,,,
11155,유정란/친환경,쌈채소모음,깻잎,,,,,,,,,,,,,,,,
11156,양파,어린잎채소,백미/유,딸기/,브로컬리,대파,,,,,,,,,,,,,
11157,대파,,,,,,,,,,,,,,,,,,
11158,유정란/친환경,양파,딸기/,당근,,,,,,,,,,,,,,,
11159,유정란/친환경,,,,,,,,,,,,,,,,,,
11160,유정란/친환경,,,,,,,,,,,,,,,,,,
11161,유정란/친환경,어린잎채소,딸기/,,,,,,,,,,,,,,,,
11162,유정란/친환경,어린잎채소,,,,,,,,,,,,,,,,,
11163,두부,유정란/친환경,백미/유,,,,,,,,,,,,,,,,
11164,어린잎채소,딸기/,참외,,,,,,,,,,,,,,,,
11165,대파,,,,,,,,,,,,,,,,,,
11166,콩나물,쌈채소모음,,,,,,,,,,,,,,,,,
11167,깐마늘/난지형/유,,,,,,,,,,,,,,,,,,
11168,유정란/친환경,,,,,,,,,,,,,,,,,,
11169,어린잎채소,,,,,,,,,,,,,,,,,,
11170,오이,도토리묵,,,,,,,,,,,,,,,,,
11171,유정란/친환경,상추,딸기/,,,,,,,,,,,,,,,,
11172,참외,,,,,,,,,,,,,,,,,,
11173,양파,,,,,,,,,,,,,,,,,,
11174,유정란/친환경,,,,,,,,,,,,,,,,,,
11175,어린잎채소,,,,,,,,,,,,,,,,,,
11176,양파,콩나물,중파,,,,,,,,,,,,,,,,
11177,유정란/친환경,어린잎채소,,,,,,,,,,,,,,,,,
11178,유정란/친환경,,,,,,,,,,,,,,,,,,
11179,두부,오이,상추,유기농저지방우유,참외,,,,,,,,,,,,,,
11180,오이,도토리묵,,,,,,,,,,,,,,,,,
11181,어린잎채소,,,,,,,,,,,,,,,,,,
11182,유정란/친환경,방울토마토/대추형,어린잎채소,당근,,,,,,,,,,,,,,,
11183,어린잎채소,,,,,,,,,,,,,,,,,,
11184,유정란/친환경,방울토마토/대추형,무,깐마늘/난지형/유,중파,가지,,,,,,,,,,,,,
11185,양파,어린잎채소,,,,,,,,,,,,,,,,,
11186,유정란/친환경,방울토마토/대추형,백미/유,,,,,,,,,,,,,,,,
11187,양파,어린잎채소,,,,,,,,,,,,,,,,,
11188,유정란/친환경,,,,,,,,,,,,,,,,,,
11189,어린잎채소,,,,,,,,,,,,,,,,,,
11190,유정란/친환경,오이,방울토마토/대추형,어린잎채소,,,,,,,,,,,,,,,
11191,유정란/친환경,상추,,,,,,,,,,,,,,,,,
11192,방울토마토/대추형,,,,,,,,,,,,,,,,,,
11193,어린잎채소,,,,,,,,,,,,,,,,,,
11194,유정란/친환경,오이,방울토마토/대추형,어린잎채소,,,,,,,,,,,,,,,
11195,유정란/친환경,양파,백미/유,,,,,,,,,,,,,,,,
11196,방울토마토/대추형,양배추,,,,,,,,,,,,,,,,,
11197,유정란/친환경,어린잎채소,,,,,,,,,,,,,,,,,
11198,양파,,,,,,,,,,,,,,,,,,
11199,유정란/친환경,,,,,,,,,,,,,,,,,,
11200,양파,,,,,,,,,,,,,,,,,,
11201,백미/유,,,,,,,,,,,,,,,,,,
11202,유정란/친환경,유정란/친환경,,,,,,,,,,,,,,,,,
11203,백미/유,,,,,,,,,,,,,,,,,,
11204,유정란/친환경,유기농저지방우유,,,,,,,,,,,,,,,,,
11205,양파,,,,,,,,,,,,,,,,,,
11206,연두부,,,,,,,,,,,,,,,,,,
11207,유정란/친환경,,,,,,,,,,,,,,,,,,
11208,어린잎채소,,,,,,,,,,,,,,,,,,
11209,오이,상추,어린잎채소,,,,,,,,,,,,,,,,
11210,두부,,,,,,,,,,,,,,,,,,
11211,찌개용두부,,,,,,,,,,,,,,,,,,
11212,찌개용두부,,,,,,,,,,,,,,,,,,
11213,찌개용두부,,,,,,,,,,,,,,,,,,
11214,찌개용두부,,,,,,,,,,,,,,,,,,
11215,양배추,,,,,,,,,,,,,,,,,,
11216,가지,,,,,,,,,,,,,,,,,,
11217,오이,,,,,,,,,,,,,,,,,,
11218,두부,월동무,,,,,,,,,,,,,,,,,
11219,떡국떡,두부,월동무,얼갈이,찌개용두부,,,,,,,,,,,,,,
11220,콩나물,,,,,,,,,,,,,,,,,,
11221,콩나물,대파,,,,,,,,,,,,,,,,,
11222,떡국떡,월동무,대파,얼갈이,양배추,,,,,,,,,,,,,,
11223,양파,,,,,,,,,,,,,,,,,,
11224,두부,,,,,,,,,,,,,,,,,,
11225,두부,오분도미/유,무,가지,,,,,,,,,,,,,,,
11226,두부,찌개용두부,도토리묵,,,,,,,,,,,,,,,,
11227,콩나물,,,,,,,,,,,,,,,,,,
11228,두부,콩나물,,,,,,,,,,,,,,,,,
11229,콩나물,대파,,,,,,,,,,,,,,,,,
11230,두부,연두부,,,,,,,,,,,,,,,,,
11231,떡국떡,,,,,,,,,,,,,,,,,,
11232,두부,,,,,,,,,,,,,,,,,,
11233,두부,동물복지유정란,,,,,,,,,,,,,,,,,
11234,누룽지,,,,,,,,,,,,,,,,,,
11235,누룽지,,,,,,,,,,,,,,,,,,
11236,누룽지,,,,,,,,,,,,,,,,,,
11237,누룽지,,,,,,,,,,,,,,,,,,
11238,누룽지,,,,,,,,,,,,,,,,,,
