,0,1,2,3,4,5,6,7,8,9,10,11,12
5282,시금치,카스텔라,유기농우유,상큼한포도,,,,,,,,,
5283,7곡딸기롤과자,상큼한포도,상큼한포도,,,,,,,,,,
5284,동물복지유정란,현미유,,,,,,,,,,,
5285,유기농우유,,,,,,,,,,,,
5286,현미유,,,,,,,,,,,,
5287,찌개용두부,,,,,,,,,,,,
5288,상큼한포도,,,,,,,,,,,,
5289,7곡딸기롤과자,,,,,,,,,,,,
5290,유정란/친환경,동물복지유정란,유기농성이시돌목장우유,,,,,,,,,,
5291,유기농성이시돌목장우유,,,,,,,,,,,,
5292,유정란/친환경,브로컬리,,,,,,,,,,,
5293,콩나물,,,,,,,,,,,,
5294,유기농성이시돌목장우유,,,,,,,,,,,,
5295,콩나물,유기농우유,,,,,,,,,,,
5296,양파,카스텔라,유기농우유,,,,,,,,,,
5297,유기농우유,,,,,,,,,,,,
5298,유기농우유,양배추,,,,,,,,,,,
5299,상큼한포도,,,,,,,,,,,,
5300,카스텔라,,,,,,,,,,,,
5301,유기농우유,상큼한포도,,,,,,,,,,,
5302,유기농우유,,,,,,,,,,,,
5303,콩나물,카스텔라,,,,,,,,,,,
5304,상큼한포도,,,,,,,,,,,,
5305,콩나물,유기농우유,현미유,상큼한포도,,,,,,,,,
5306,유기농우유,상큼한포도,,,,,,,,,,,
5307,카스텔라,유기농우유,상큼한포도,,,,,,,,,,
5308,양파,무,유기농우유,상큼한포도,,,,,,,,,
5309,콩나물,상큼한포도,,,,,,,,,,,
5310,유기농우유,팽이버섯,,,,,,,,,,,
5311,애호박,팽이버섯,유기농성이시돌목장우유,,,,,,,,,,
5312,애호박,,,,,,,,,,,,
5313,양파,가지,,,,,,,,,,,
5314,유기농우유,,,,,,,,,,,,
5315,콩나물,유기농우유,,,,,,,,,,,
5316,7곡딸기롤과자,팽이버섯,,,,,,,,,,,
5317,양파,팽이버섯,,,,,,,,,,,
5318,무,상큼한감귤&한라봉,상큼한감귤&채소,,,,,,,,,,
5319,양파,시금치,애호박,팽이버섯,,,,,,,,,
5320,콩나물,사과/,,,,,,,,,,,
5321,콩나물,밥풀과자,,,,,,,,,,,
5322,콩나물,당근,밥풀과자,,,,,,,,,,
5323,딸기잼,,,,,,,,,,,,
5324,유기농성이시돌목장우유,,,,,,,,,,,,
5325,구운도시락김,상큼한감귤&한라봉,,,,,,,,,,,
5326,상큼한감귤,,,,,,,,,,,,
5327,카스텔라,상큼한감귤,,,,,,,,,,,
5328,카스텔라,,,,,,,,,,,,
5329,카스텔라,,,,,,,,,,,,
5330,카스텔라,닭가슴살,,,,,,,,,,,
5331,양파,카스텔라,상큼한감귤,,,,,,,,,,
5332,구운도시락김,,,,,,,,,,,,
5333,양파,상큼한감귤,,,,,,,,,,,
5334,상큼한감귤,,,,,,,,,,,,
5335,당근,,,,,,,,,,,,
5336,카스텔라,상큼한포도,,,,,,,,,,,
5337,상큼한감귤,,,,,,,,,,,,
5338,딸기잼,카스텔라,상큼한감귤,,,,,,,,,,
5339,카스텔라,,,,,,,,,,,,
5340,카스텔라,,,,,,,,,,,,
5341,카스텔라,상큼한감귤&한라봉,,,,,,,,,,,
5342,단무지,상큼한감귤,,,,,,,,,,,
5343,구운도시락김,상큼한감귤,,,,,,,,,,,
5344,백미/유,카스텔라,,,,,,,,,,,
5345,카스텔라,단무지,,,,,,,,,,,
5346,콩나물,,,,,,,,,,,,
5347,구운도시락김,,,,,,,,,,,,
5348,두부,카스텔라,,,,,,,,,,,
5349,상큼한감귤,,,,,,,,,,,,
5350,카스텔라,,,,,,,,,,,,
5351,우유,,,,,,,,,,,,
5352,카스텔라,,,,,,,,,,,,
5353,연두부,양송이버섯,,,,,,,,,,,
5354,양파,당근,,,,,,,,,,,
5355,두부,,,,,,,,,,,,
5356,양파,,,,,,,,,,,,
5357,두부,방울토마토/대추형,,,,,,,,,,,
5358,딸기잼,,,,,,,,,,,,
5359,딸기잼,,,,,,,,,,,,
5360,딸기잼,,,,,,,,,,,,
5361,딸기잼,,,,,,,,,,,,
5362,상큼한감귤&한라봉,,,,,,,,,,,,
5363,유정란/친환경,,,,,,,,,,,,
5364,딸기잼,,,,,,,,,,,,
5365,유정란/친환경,,,,,,,,,,,,
5366,두부,유정란/친환경,,,,,,,,,,,
5367,브로컬리,,,,,,,,,,,,
5368,양송이버섯,,,,,,,,,,,,
5369,두부,양파,당근,구운도시락김,,,,,,,,,
5370,두부,,,,,,,,,,,,
5371,두부,유정란/친환경,양파,,,,,,,,,,
5372,두부,양송이버섯,,,,,,,,,,,
5373,동물복지유정란,구운도시락김,,,,,,,,,,,
5374,양파,양파,시금치,당근,당근,,,,,,,,
5375,두부,,,,,,,,,,,,
5376,유정란/친환경,양파,,,,,,,,,,,
5377,누룽지,검은콩두유,,,,,,,,,,,
5378,두부,유정란/친환경,백미/유,누룽지,당근,,,,,,,,
5379,두부,,,,,,,,,,,,
5380,두부,콩나물,누룽지,구운도시락김,,,,,,,,,
5381,두부,유정란/친환경,,,,,,,,,,,
5382,당근,,,,,,,,,,,,
5383,양파,누룽지,,,,,,,,,,,
5384,유정란/친환경,당근,,,,,,,,,,,
5385,두부,,,,,,,,,,,,
5386,두부,당근,검은콩두유,,,,,,,,,,
5387,두부,누룽지,검은콩두유,,,,,,,,,,
5388,양송이버섯,,,,,,,,,,,,
5389,두부,,,,,,,,,,,,
5390,당근,,,,,,,,,,,,
5391,누룽지,,,,,,,,,,,,
5392,당근,,,,,,,,,,,,
5393,시금치,누룽지,,,,,,,,,,,
5394,두부,당근,,,,,,,,,,,
5395,양파,,,,,,,,,,,,
5396,두부,유정란/친환경,누룽지,,,,,,,,,,
5397,두부,,,,,,,,,,,,
5398,유정란/친환경,,,,,,,,,,,,
5399,두부,누룽지,,,,,,,,,,,
5400,누룽지,,,,,,,,,,,,
5401,두부,누룽지,,,,,,,,,,,
5402,카스텔라,,,,,,,,,,,,
5403,두부,양파,누룽지,당근,,,,,,,,,
5404,두부,유정란/친환경,당근,,,,,,,,,,
5405,유정란/친환경,누룽지,,,,,,,,,,,
5406,두부,양파,당근,,,,,,,,,,
5407,두부,누룽지,,,,,,,,,,,
5408,유정란/친환경,,,,,,,,,,,,
5409,백미/유,,,,,,,,,,,,
5410,두부,누룽지,,,,,,,,,,,
5411,두부,,,,,,,,,,,,
5412,누룽지,,,,,,,,,,,,
5413,유정란/친환경,,,,,,,,,,,,
5414,양파,누룽지,찌개용두부,,,,,,,,,,
5415,과일푸딩,,,,,,,,,,,,
5416,누룽지,,,,,,,,,,,,
5417,유정란/친환경,백미/유,,,,,,,,,,,
5418,양파,당근,,,,,,,,,,,
5419,유정란/친환경,,,,,,,,,,,,
5420,동물복지유정란,,,,,,,,,,,,
5421,연두부,당근,,,,,,,,,,,
5422,유정란/친환경,,,,,,,,,,,,
5423,닭가슴살,,,,,,,,,,,,
5424,두부,,,,,,,,,,,,
5425,당근,찌개용두부,,,,,,,,,,,
5426,두부,연두부,,,,,,,,,,,
5427,누룽지,,,,,,,,,,,,
5428,유기농성이시돌목장우유,,,,,,,,,,,,
5429,유기농성이시돌목장우유,,,,,,,,,,,,
5430,유기농성이시돌목장우유,,,,,,,,,,,,
5431,유기농성이시돌목장우유,,,,,,,,,,,,
5432,유기농우유,,,,,,,,,,,,
5433,시금치,상큼한감귤&한라봉,,,,,,,,,,,
5434,두부,유정란/친환경,양파,동물복지유정란,콩나물,,,,,,,,
5435,현미유,상큼한감귤&한라봉,,,,,,,,,,,
5436,유정란/친환경,유기농우유,쥬키니호박,,,,,,,,,,
5437,시금치,우유,,,,,,,,,,,
5438,하늘바다새우,,,,,,,,,,,,
5439,찌개용두부,,,,,,,,,,,,
5440,두부,,,,,,,,,,,,
5441,우유,,,,,,,,,,,,
5442,사과/,,,,,,,,,,,,
5443,두부,콩나물,당근,대파,,,,,,,,,
5444,딸기잼,우유,,,,,,,,,,,
5445,유정란/친환경,,,,,,,,,,,,
5446,두부,유정란/친환경,콩나물,,,,,,,,,,
5447,우유,찌개용두부,쥬키니호박,,,,,,,,,,
5448,우유,,,,,,,,,,,,
5449,하늘바다새우,,,,,,,,,,,,
5450,오이,,,,,,,,,,,,
5451,시금치,쥬키니호박,,,,,,,,,,,
5452,유정란/친환경,,,,,,,,,,,,
5453,현미유,상큼한감귤&채소,,,,,,,,,,,
5454,양배추,,,,,,,,,,,,
5455,가지,,,,,,,,,,,,
5456,두부,우유,,,,,,,,,,,
5457,두부,,,,,,,,,,,,
5458,중파,양배추,,,,,,,,,,,
5459,동물복지유정란,카스텔라,,,,,,,,,,,
5460,두부,,,,,,,,,,,,
5461,두부,양파,,,,,,,,,,,
5462,콩나물,사과/,양배추,,,,,,,,,,
5463,당근,양배추,,,,,,,,,,,
5464,하늘바다새우,상큼한감귤&한라봉,,,,,,,,,,,
5465,유정란/친환경,콩나물,,,,,,,,,,,
5466,두부,,,,,,,,,,,,
5467,유정란/친환경,,,,,,,,,,,,
5468,상큼한감귤,,,,,,,,,,,,
5469,동물복지유정란,중파,,,,,,,,,,,
5470,상큼한감귤&한라봉,,,,,,,,,,,,
5471,두부,,,,,,,,,,,,
5472,콩나물,애호박,,,,,,,,,,,
5473,가지,,,,,,,,,,,,
5474,두부,,,,,,,,,,,,
5475,구운도시락김,,,,,,,,,,,,
5476,상큼한포도,,,,,,,,,,,,
5477,두부,양파,콩나물,구운도시락김,상큼한포도,,,,,,,,
5478,유정란/친환경,방울토마토/대추형,,,,,,,,,,,
5479,양파,,,,,,,,,,,,
5480,상큼한감귤&채소,,,,,,,,,,,,
5481,시금치,애호박,대파,,,,,,,,,,
5482,양파,콩나물,,,,,,,,,,,
5483,유정란/친환경,,,,,,,,,,,,
5484,얼음식혜,,,,,,,,,,,,
5485,유정란/친환경,,,,,,,,,,,,
5486,백미/유,,,,,,,,,,,,
5487,연두부,,,,,,,,,,,,
5488,방울토마토/대추형,,,,,,,,,,,,
5489,브로컬리,,,,,,,,,,,,
5490,애호박,,,,,,,,,,,,
5491,애호박,청경채,,,,,,,,,,,
5492,브로컬리,청경채,,,,,,,,,,,
5493,무,,,,,,,,,,,,
5494,당근,팽이버섯,,,,,,,,,,,
5495,유기농우유,,,,,,,,,,,,
5496,애호박,,,,,,,,,,,,
5497,청경채,,,,,,,,,,,,
5498,두부,현미유,,,,,,,,,,,
5499,동물복지유정란,,,,,,,,,,,,
5500,두부,,,,,,,,,,,,
5501,두부,유정란/친환경,,,,,,,,,,,
5502,찌개용두부,,,,,,,,,,,,
5503,두부,,,,,,,,,,,,
5504,유정란/친환경,,,,,,,,,,,,
5505,유정란/친환경,,,,,,,,,,,,
5506,두부,,,,,,,,,,,,
5507,동물복지유정란,찌개용두부,,,,,,,,,,,
5508,두부,,,,,,,,,,,,
5509,방울토마토/대추형,,,,,,,,,,,,
5510,두부,방울토마토/대추형,,,,,,,,,,,
5511,두부,유정란/친환경,,,,,,,,,,,
5512,두부,유정란/친환경,,,,,,,,,,,
5513,방울토마토/대추형,,,,,,,,,,,,
5514,두부,,,,,,,,,,,,
5515,상큼한포도,,,,,,,,,,,,
5516,방울토마토/대추형,,,,,,,,,,,,
5517,두부,,,,,,,,,,,,
5518,두부,유정란/친환경,양파,찌개용두부,,,,,,,,,
5519,찌개용두부,,,,,,,,,,,,
5520,유정란/친환경,,,,,,,,,,,,
5521,두부,,,,,,,,,,,,
5522,유정란/친환경,,,,,,,,,,,,
5523,유정란/친환경,양파,,,,,,,,,,,
5524,유정란/친환경,,,,,,,,,,,,
5525,두부,,,,,,,,,,,,
5526,팽이버섯,,,,,,,,,,,,
5527,양파,,,,,,,,,,,,
5528,사과/,,,,,,,,,,,,
5529,사과/,,,,,,,,,,,,
5530,사과/,,,,,,,,,,,,
5531,구운도시락김,,,,,,,,,,,,
5532,연두부,,,,,,,,,,,,
5533,유정란/친환경,,,,,,,,,,,,
5534,현미유,,,,,,,,,,,,
5535,양파,브로컬리,,,,,,,,,,,
5536,동물복지유정란,,,,,,,,,,,,
5537,두부,,,,,,,,,,,,
5538,두부,,,,,,,,,,,,
5539,양파,연두부,,,,,,,,,,,
5540,밥풀과자,,,,,,,,,,,,
5541,동물복지유정란,방울토마토/대추형,하늘바다새우,,,,,,,,,,
5542,7곡딸기롤과자,쥬키니호박,단무지,,,,,,,,,,
5543,양파,,,,,,,,,,,,
5544,두부,,,,,,,,,,,,
5545,동물복지유정란,,,,,,,,,,,,
5546,당근,,,,,,,,,,,,
5547,동물복지유정란,,,,,,,,,,,,
5548,동물복지유정란,당근,찌개용두부,감귤즙,,,,,,,,,
5549,상큼한감귤&한라봉,,,,,,,,,,,,
5550,찌개용두부,,,,,,,,,,,,
5551,동물복지유정란,,,,,,,,,,,,
5552,브로컬리,,,,,,,,,,,,
5553,사과당근즙,감귤즙,,,,,,,,,,,
5554,찌개용두부,,,,,,,,,,,,
5555,브로컬리,찌개용두부,,,,,,,,,,,
5556,두부,,,,,,,,,,,,
5557,유정란/친환경,무,당근,,,,,,,,,,
5558,두부,동물복지유정란,감귤즙,,,,,,,,,,
5559,동물복지유정란,감귤즙,,,,,,,,,,,
5560,동물복지유정란,7곡딸기롤과자,찌개용두부,,,,,,,,,,
5561,유정란/친환경,,,,,,,,,,,,
5562,두부,딸기잼,동물복지유정란,콩나물,,,,,,,,,
5563,대파,,,,,,,,,,,,
5564,대파,대파,,,,,,,,,,,
5565,얼음식혜,,,,,,,,,,,,
5566,시금치,유기농우유,유기농성이시돌목장우유,구운도시락김,,,,,,,,,
5567,백미/유,,,,,,,,,,,,
5568,유기농성이시돌목장우유,,,,,,,,,,,,
5569,무,,,,,,,,,,,,
5570,동물복지유정란,,,,,,,,,,,,
5571,명태참어묵,,,,,,,,,,,,
5572,동물복지유정란,,,,,,,,,,,,
5573,명태참어묵,,,,,,,,,,,,
5574,하늘바다새우,하늘땅감자,,,,,,,,,,,
5575,7곡딸기롤과자,,,,,,,,,,,,
5576,오이,,,,,,,,,,,,
5577,두부,,,,,,,,,,,,
5578,당근,,,,,,,,,,,,
5579,누룽지,현미유,,,,,,,,,,,
5580,감귤즙,,,,,,,,,,,,
5581,상큼한감귤&한라봉,,,,,,,,,,,,
5582,콩나물,,,,,,,,,,,,
5583,유정란/친환경,딸기잼,,,,,,,,,,,
5584,두부,과일푸딩,,,,,,,,,,,
5585,유정란/친환경,당근,양배추,,,,,,,,,,
5586,두부,동물복지유정란,,,,,,,,,,,
5587,두부,상큼한포도,,,,,,,,,,,
5588,유정란/친환경,,,,,,,,,,,,
5589,양파,사과당근즙,,,,,,,,,,,
5590,유정란/친환경,백미/유,,,,,,,,,,,
5591,동물복지유정란,,,,,,,,,,,,
5592,두부,팽이버섯,,,,,,,,,,,
5593,양파,동물복지유정란,,,,,,,,,,,
5594,연두부,,,,,,,,,,,,
5595,연두부,찌개용두부,,,,,,,,,,,
5596,연두부,,,,,,,,,,,,
5597,양파,,,,,,,,,,,,
5598,두부,상큼한감귤&채소,,,,,,,,,,,
5599,동물복지유정란,찌개용두부,,,,,,,,,,,
5600,우유,,,,,,,,,,,,
5601,연두부,찌개용두부,,,,,,,,,,,
5602,딸기잼,,,,,,,,,,,,
5603,유정란/친환경,,,,,,,,,,,,
5604,콩나물,,,,,,,,,,,,
5605,하늘바다새우,,,,,,,,,,,,
5606,유정란/친환경,,,,,,,,,,,,
5607,동물복지유정란,,,,,,,,,,,,
5608,유정란/친환경,,,,,,,,,,,,
5609,두부,7곡딸기롤과자,구운도시락김,,,,,,,,,,
5610,양파,,,,,,,,,,,,
5611,두부,동물복지유정란,백미/유,,,,,,,,,,
5612,유정란/친환경,찌개용두부,,,,,,,,,,,
5613,유정란/친환경,,,,,,,,,,,,
5614,유정란/친환경,구운도시락김,,,,,,,,,,,
5615,두부,오이,,,,,,,,,,,
5616,7곡딸기롤과자,현미유,,,,,,,,,,,
5617,유정란/친환경,,,,,,,,,,,,
5618,팽이버섯,구운도시락김,,,,,,,,,,,
5619,콩나물,찌개용두부,,,,,,,,,,,
5620,두부,,,,,,,,,,,,
5621,동물복지유정란,중파,,,,,,,,,,,
5622,두부,,,,,,,,,,,,
5623,유정란/친환경,구운도시락김,,,,,,,,,,,
5624,단무지,,,,,,,,,,,,
5625,연두부,,,,,,,,,,,,
5626,두부,,,,,,,,,,,,
5627,찌개용두부,,,,,,,,,,,,
5628,현미유,,,,,,,,,,,,
5629,누룽지,,,,,,,,,,,,
5630,누룽지,,,,,,,,,,,,
5631,유정란/친환경,쥬키니호박,,,,,,,,,,,
5632,어린잎채소,,,,,,,,,,,,
5633,유정란/친환경,,,,,,,,,,,,
5634,두부,양송이버섯,과일푸딩,,,,,,,,,,
5635,유정란/친환경,브로컬리,,,,,,,,,,,
5636,사과당근즙,상큼한포도,,,,,,,,,,,
5637,유기농우유,,,,,,,,,,,,
5638,오이,유기농우유,감귤즙,,,,,,,,,,
5639,유기농성이시돌목장우유,,,,,,,,,,,,
5640,우유,사과당근즙,감귤즙,감귤즙,,,,,,,,,
5641,누룽지,닭가슴살,,,,,,,,,,,
5642,오이,콩나물,방울토마토/대추형,검은콩두유,,,,,,,,,
5643,유기농우유,,,,,,,,,,,,
5644,밥풀과자,,,,,,,,,,,,
5645,양파,콩나물,당근,중파,,,,,,,,,
5646,유기농우유,,,,,,,,,,,,
5647,유기농우유,감귤즙,,,,,,,,,,,
5648,검은콩두유,,,,,,,,,,,,
5649,동물복지유정란,,,,,,,,,,,,
5650,동물복지유정란,연두부,백미/유,,,,,,,,,,
5651,연두부,유기농성이시돌목장우유,,,,,,,,,,,
5652,동물복지유정란,찌개용두부,,,,,,,,,,,
5653,사과/,,,,,,,,,,,,
5654,유기농성이시돌목장우유,,,,,,,,,,,,
5655,찌개용두부,,,,,,,,,,,,
5656,백미/유,,,,,,,,,,,,
5657,동물복지유정란,,,,,,,,,,,,
5658,동물복지유정란,유기농우유,,,,,,,,,,,
5659,백미/유,,,,,,,,,,,,
5660,찌개용두부,,,,,,,,,,,,
5661,동물복지유정란,,,,,,,,,,,,
5662,유기농우유,팽이버섯,찌개용두부,,,,,,,,,,
5663,동물복지유정란,,,,,,,,,,,,
5664,찌개용두부,,,,,,,,,,,,
5665,백미/유,찌개용두부,,,,,,,,,,,
5666,두부,연두부,,,,,,,,,,,
5667,연두부,애호박,과일푸딩,과일푸딩,과일푸딩,과일푸딩,,,,,,,
5668,상큼한포도,상큼한포도,감귤즙,,,,,,,,,,
5669,두부,애호박,무,찌개용두부,과일푸딩,과일푸딩,,,,,,,
5670,연두부,,,,,,,,,,,,
5671,카스텔라,당근,,,,,,,,,,,
5672,상큼한감귤&한라봉,,,,,,,,,,,,
5673,카스텔라,유기농성이시돌목장우유,,,,,,,,,,,
5674,양파,,,,,,,,,,,,
5675,구운도시락김,,,,,,,,,,,,
5676,유정란/친환경,현미유,유기농성이시돌목장우유,,,,,,,,,,
5677,양파,팽이버섯,,,,,,,,,,,
5678,가지,유기농성이시돌목장우유,,,,,,,,,,,
5679,두부,상큼한포도,상큼한감귤,,,,,,,,,,
5680,백미/유,가지,,,,,,,,,,,
5681,두부,누룽지,유기농성이시돌목장우유,양배추,,,,,,,,,
5682,두부,유정란/친환경,유기농우유,,,,,,,,,,
5683,하늘바다새우,가지,유기농성이시돌목장우유,,,,,,,,,,
5684,두부,애호박,당근,유기농우유,,,,,,,,,
5685,두부,애호박,하늘바다새우,하늘땅감자,유기농성이시돌목장우유,양배추,,,,,,,
5686,누룽지,팽이버섯,가지,,,,,,,,,,
5687,유정란/친환경,팽이버섯,유기농성이시돌목장우유,,,,,,,,,,
5688,두부,유정란/친환경,양파,누룽지,팽이버섯,닭가슴살,,,,,,,
5689,동물복지유정란,,,,,,,,,,,,
5690,현미유,,,,,,,,,,,,
5691,상큼한감귤&한라봉,,,,,,,,,,,,
5692,상큼한감귤,,,,,,,,,,,,
5693,검은콩두유,,,,,,,,,,,,
5694,상큼한포도,,,,,,,,,,,,
5695,백미/유,,,,,,,,,,,,
5696,우유,상큼한감귤,,,,,,,,,,,
5697,양파,,,,,,,,,,,,
5698,현미유,,,,,,,,,,,,
5699,동물복지유정란,우유,,,,,,,,,,,
5700,동물복지유정란,,,,,,,,,,,,
5701,명태참어묵,,,,,,,,,,,,
5702,누룽지,우유,,,,,,,,,,,
5703,양파,,,,,,,,,,,,
5704,누룽지,,,,,,,,,,,,
5705,당근,,,,,,,,,,,,
5706,백미/유,,,,,,,,,,,,
5707,동물복지유정란,콩나물,,,,,,,,,,,
5708,구운도시락김,,,,,,,,,,,,
5709,누룽지,,,,,,,,,,,,
5710,유정란/친환경,,,,,,,,,,,,
5711,누룽지,구운도시락김,,,,,,,,,,,
5712,유정란/친환경,팽이버섯,,,,,,,,,,,
5713,상큼한감귤,,,,,,,,,,,,
5714,구운도시락김,,,,,,,,,,,,
5715,유정란/친환경,,,,,,,,,,,,
5716,팽이버섯,,,,,,,,,,,,
5717,유정란/친환경,,,,,,,,,,,,
5718,콩나물,구운도시락김,,,,,,,,,,,
5719,딸기잼,,,,,,,,,,,,
5720,팽이버섯,,,,,,,,,,,,
5721,오이,,,,,,,,,,,,
5722,하늘바다새우,하늘땅감자,우유,,,,,,,,,,
5723,두부,,,,,,,,,,,,
5724,방울토마토/대추형,,,,,,,,,,,,
5725,애호박,,,,,,,,,,,,
5726,당근,,,,,,,,,,,,
5727,유정란/친환경,,,,,,,,,,,,
5728,양파,,,,,,,,,,,,
5729,누룽지,팽이버섯,,,,,,,,,,,
5730,누룽지,,,,,,,,,,,,
5731,두부,오이,,,,,,,,,,,
5732,딸기잼,,,,,,,,,,,,
5733,두부,사과/,,,,,,,,,,,
5734,두부,시금치,,,,,,,,,,,
5735,두부,동물복지유정란,,,,,,,,,,,
5736,두부,,,,,,,,,,,,
5737,두부,,,,,,,,,,,,
5738,유정란/친환경,양배추,,,,,,,,,,,
5739,두부,유정란/친환경,오이,사과/,,,,,,,,,
5740,딸기잼,,,,,,,,,,,,
5741,두부,유정란/친환경,방울토마토/대추형,,,,,,,,,,
5742,유정란/친환경,,,,,,,,,,,,
5743,두부,누룽지,구운도시락김,상큼한감귤&한라봉,상큼한감귤,,,,,,,,
5744,유정란/친환경,상큼한감귤&한라봉,,,,,,,,,,,
5745,상큼한감귤&한라봉,,,,,,,,,,,,
5746,유정란/친환경,,,,,,,,,,,,
5747,동물복지유정란,,,,,,,,,,,,
5748,명태참어묵,현미유,,,,,,,,,,,
5749,찌개용두부,,,,,,,,,,,,
5750,양파,동물복지유정란,명태참어묵,,,,,,,,,,
5751,딸기잼,,,,,,,,,,,,
5752,두부,,,,,,,,,,,,
5753,현미유,,,,,,,,,,,,
5754,유정란/친환경,상큼한포도,,,,,,,,,,,
5755,유정란/친환경,사과당근즙,상큼한포도,,,,,,,,,,
5756,두부,유정란/친환경,,,,,,,,,,,
5757,두부,하늘바다새우,,,,,,,,,,,
5758,두부,유정란/친환경,하늘바다새우,,,,,,,,,,
5759,팽이버섯,,,,,,,,,,,,
5760,유정란/친환경,콩나물,,,,,,,,,,,
5761,딸기잼,동물복지유정란,,,,,,,,,,,
5762,두부,유정란/친환경,딸기잼,동물복지유정란,상큼한포도,,,,,,,,
5763,딸기잼,동물복지유정란,밥풀과자,,,,,,,,,,
5764,유정란/친환경,,,,,,,,,,,,
5765,두부,유정란/친환경,,,,,,,,,,,
5766,두부,,,,,,,,,,,,
5767,백미/유,,,,,,,,,,,,
5768,두부,,,,,,,,,,,,
5769,명태참어묵,,,,,,,,,,,,
5770,두부,,,,,,,,,,,,
5771,두부,콩나물,,,,,,,,,,,
5772,두부,,,,,,,,,,,,
5773,명태참어묵,,,,,,,,,,,,
5774,두부,,,,,,,,,,,,
5775,현미유,,,,,,,,,,,,
5776,콩나물,,,,,,,,,,,,
5777,두부,,,,,,,,,,,,
5778,두부,,,,,,,,,,,,
5779,두부,,,,,,,,,,,,
5780,두부,청경채,,,,,,,,,,,
5781,유정란/친환경,명태참어묵,,,,,,,,,,,
5782,명태참어묵,,,,,,,,,,,,
5783,유정란/친환경,현미유,,,,,,,,,,,
5784,두부,유정란/친환경,,,,,,,,,,,
5785,두부,,,,,,,,,,,,
5786,두부,,,,,,,,,,,,
5787,콩나물,쥬키니호박,,,,,,,,,,,
5788,두부,,,,,,,,,,,,
5789,명태참어묵,,,,,,,,,,,,
5790,브로컬리,,,,,,,,,,,,
5791,유정란/친환경,오이,찌개용두부,,,,,,,,,,
5792,유정란/친환경,,,,,,,,,,,,
5793,콩나물,,,,,,,,,,,,
5794,유정란/친환경,,,,,,,,,,,,
5795,무,당근,,,,,,,,,,,
5796,동물복지유정란,,,,,,,,,,,,
5797,누룽지,중파,,,,,,,,,,,
5798,동물복지유정란,,,,,,,,,,,,
5799,단무지,,,,,,,,,,,,
5800,두부,,,,,,,,,,,,
5801,유정란/친환경,,,,,,,,,,,,
5802,유정란/친환경,,,,,,,,,,,,
5803,검은콩두유,,,,,,,,,,,,
5804,동물복지유정란,누룽지,,,,,,,,,,,
5805,검은콩두유,,,,,,,,,,,,
5806,두부,유정란/친환경,,,,,,,,,,,
5807,유정란/친환경,,,,,,,,,,,,
5808,동물복지유정란,,,,,,,,,,,,
5809,누룽지,,,,,,,,,,,,
5810,검은콩두유,,,,,,,,,,,,
5811,현미유,검은콩두유,,,,,,,,,,,
5812,동물복지유정란,,,,,,,,,,,,
5813,두부,,,,,,,,,,,,
5814,중파,,,,,,,,,,,,
5815,유정란/친환경,,,,,,,,,,,,
5816,사과/,,,,,,,,,,,,
5817,유정란/친환경,,,,,,,,,,,,
5818,유정란/친환경,,,,,,,,,,,,
5819,누룽지,,,,,,,,,,,,
5820,유정란/친환경,양송이버섯,,,,,,,,,,,
5821,유정란/친환경,상큼한포도,,,,,,,,,,,
5822,두부,,,,,,,,,,,,
5823,유정란/친환경,,,,,,,,,,,,
5824,두부,,,,,,,,,,,,
5825,유정란/친환경,,,,,,,,,,,,
5826,두부,,,,,,,,,,,,
5827,유정란/친환경,연두부,찌개용두부,,,,,,,,,,
5828,찌개용두부,,,,,,,,,,,,
5829,콩나물,,,,,,,,,,,,
5830,양파,시금치,,,,,,,,,,,
5831,애호박,팽이버섯,,,,,,,,,,,
5832,양파,,,,,,,,,,,,
5833,무,,,,,,,,,,,,
5834,유정란/친환경,우유,,,,,,,,,,,
5835,연두부,,,,,,,,,,,,
5836,연두부,,,,,,,,,,,,
5837,연두부,백미/유,,,,,,,,,,,
5838,콩나물,명태참어묵,,,,,,,,,,,
5839,하늘바다새우,하늘땅감자,,,,,,,,,,,
5840,하늘바다새우,,,,,,,,,,,,
5841,하늘바다새우,,,,,,,,,,,,
5842,유정란/친환경,콩나물,,,,,,,,,,,
5843,중파,쥬키니호박,,,,,,,,,,,
5844,유정란/친환경,팽이버섯,,,,,,,,,,,
5845,유정란/친환경,유기농우유,중파,양배추,,,,,,,,,
5846,오이,,,,,,,,,,,,
5847,두부,콩나물,대파,,,,,,,,,,
5848,양배추,,,,,,,,,,,,
5849,두부,,,,,,,,,,,,
5850,유정란/친환경,,,,,,,,,,,,
5851,현미유,,,,,,,,,,,,
5852,동물복지유정란,,,,,,,,,,,,
5853,두부,딸기잼,콩나물,브로컬리,,,,,,,,,
5854,두부,유정란/친환경,대파,,,,,,,,,,
5855,중파,,,,,,,,,,,,
5856,콩나물,명태참어묵,,,,,,,,,,,
5857,양파,어린잎채소,당근,얼음식혜,,,,,,,,,
5858,유정란/친환경,얼음식혜,,,,,,,,,,,
5859,유정란/친환경,,,,,,,,,,,,
5860,유정란/친환경,,,,,,,,,,,,
5861,유정란/친환경,콩나물,애호박,,,,,,,,,,
5862,하늘바다새우,과일푸딩,과일푸딩,과일푸딩,,,,,,,,,
5863,딸기잼,하늘바다새우,과일푸딩,과일푸딩,,,,,,,,,
