,0,1,2,3,4,5,6,7,8,9,10,11,12,13
12952,콩나물,콩나물,깻잎,양배추,,,,,,,,,,
12953,콩나물,깻잎,,,,,,,,,,,,
12954,두부,,,,,,,,,,,,,
12955,두부,브로컬리,황토숙주나물,,,,,,,,,,,
12956,브로컬리,황토숙주나물,깻잎,양배추,,,,,,,,,,
12957,두부,유정란/친환경,브로컬리,닭가슴살,,,,,,,,,,
12958,두부,양파,시금치,브로컬리,황토숙주나물,깻잎,양배추,닭가슴살,,,,,,
12959,유정란/친환경,,,,,,,,,,,,,
12960,두부,콩나물,찹쌀백미/유,도토리묵,,,,,,,,,,
12961,유정란/친환경,사과/,시금치,깻잎,도토리묵,,,,,,,,,
12962,깻잎,도토리묵,양배추,,,,,,,,,,,
12963,유정란/친환경,양송이버섯,도토리묵,,,,,,,,,,,
12964,두부,콩나물,사과/,참기름,황토숙주나물,닭가슴살,,,,,,,,
12965,두부,유정란/친환경,브로컬리,황토숙주나물,깻잎,양배추,,,,,,,,
12966,오이,완숙토마토,깻잎,,,,,,,,,,,
12967,콩나물,상추,,,,,,,,,,,,
12968,콩국물,두부,유정란/친환경,방울토마토/대추형,,,,,,,,,,
12969,유정란/친환경,깻잎,도토리묵,,,,,,,,,,,
12970,콩국물,상추,깻잎,양배추,,,,,,,,,,
12971,두부,,,,,,,,,,,,,
12972,가지,부추,도토리묵,,,,,,,,,,,
12973,유정란/친환경,상추,애호박,완숙토마토,가지,깻잎,양배추,,,,,,,
12974,두부,애호박,깻잎,양배추,,,,,,,,,,
12975,상추,시금치,애호박,가지,,,,,,,,,,
12976,두부,양파,애호박,얼음식혜,부추,깻잎,,,,,,,,
12977,두부,깻잎,도토리묵,,,,,,,,,,,
12978,양파,상추,시금치,무,깻잎,도토리묵,,,,,,,,
12979,두부,콩나물,브로컬리,황토숙주나물,깻잎,,,,,,,,,
12980,유정란/친환경,양파,가지,깻잎,닭가슴살,,,,,,,,,
12981,두부,브로컬리,도토리묵,,,,,,,,,,,
12982,시금치,브로컬리,,,,,,,,,,,,
12983,가지,,,,,,,,,,,,,
12984,동물복지유정란,,,,,,,,,,,,,
12985,양파,양파,백미/유,쌈채소모음,쌈채소모음,,,,,,,,,
12986,양파,당근,쌈채소모음,,,,,,,,,,,
12987,황토숙주나물,당면,,,,,,,,,,,,
12988,양파,브로컬리,쌈채소모음,,,,,,,,,,,
12989,시금치,명태참어묵,,,,,,,,,,,,
12990,양파,사과/,,,,,,,,,,,,
12991,유정란/친환경,양파,중파,양배추,,,,,,,,,,
12992,백미/유,찌개용두부,당면,,,,,,,,,,,
12993,완숙토마토,,,,,,,,,,,,,
12994,콩국물,두부,양파,오이,당근,부추,닭가슴살,,,,,,,
12995,완숙토마토,쌈채소모음,양배추,,,,,,,,,,,
12996,오이,애호박,백미/유,당근,중파,부추,,,,,,,,
12997,콩나물,쌈채소모음,황토숙주나물,,,,,,,,,,,
12998,양파,오이,콩나물,시금치,쌈채소모음,,,,,,,,,
12999,백미/유,깐마늘/난지형/유,얼갈이,부추,,,,,,,,,,
13000,감자라면,,,,,,,,,,,,,
13001,두부,황토숙주나물,,,,,,,,,,,,
13002,대파,,,,,,,,,,,,,
13003,어린잎채소,양배추,,,,,,,,,,,,
13004,누룽지,,,,,,,,,,,,,
13005,누룽지,,,,,,,,,,,,,
13006,두부,사과/,,,,,,,,,,,,
13007,콩나물,유기농우유,황토숙주나물,느타리버섯,,,,,,,,,,
13008,유정란/친환경,,,,,,,,,,,,,
13009,오이,참기름,,,,,,,,,,,,
13010,사과/,누룽지,,,,,,,,,,,,
13011,감자라면,감자라면,,,,,,,,,,,,
13012,두부,,,,,,,,,,,,,
13013,동물복지유정란,찌개용두부,,,,,,,,,,,,
13014,두부,양배추,,,,,,,,,,,,
13015,양배추,,,,,,,,,,,,,
13016,양배추,,,,,,,,,,,,,
13017,유정란/친환경,,,,,,,,,,,,,
13018,두부,콩나물,월동무,깻잎,,,,,,,,,,
13019,콩나물,누룽지,,,,,,,,,,,,
13020,사과/,,,,,,,,,,,,,
13021,양파,,,,,,,,,,,,,
13022,사과/,플레인요구르트,당근,,,,,,,,,,,
13023,완숙토마토,,,,,,,,,,,,,
13024,양파,플레인요구르트,중파,,,,,,,,,,,
13025,플레인요구르트,유기농저지방우유,중파,,,,,,,,,,,
13026,오이,방울토마토/대추형,사과/,,,,,,,,,,,
13027,방울토마토/대추형,사과/,브로컬리,,,,,,,,,,,
13028,오이,가지,,,,,,,,,,,,
13029,중파,,,,,,,,,,,,,
13030,콩국물,상추,애호박,플레인요구르트,유기농저지방우유,황토숙주나물,가지,깻잎,,,,,,
13031,양파,방울토마토/대추형,,,,,,,,,,,,
13032,가지,,,,,,,,,,,,,
13033,깐마늘/난지형/유,깻잎,,,,,,,,,,,,
13034,두부,오이,어린잎채소,완숙토마토,가지,닭가슴살,,,,,,,,
13035,누룽지,양송이버섯,,,,,,,,,,,,
13036,콩나물,백미/유,당면,느타리버섯,,,,,,,,,,
13037,애호박,가지,부추,사과,깻잎,,,,,,,,,
13038,오이,브로컬리,깐마늘/난지형/유,얼갈이,황토숙주나물,부추,,,,,,,,
13039,유기농저지방우유,,,,,,,,,,,,,
13040,떡국떡,동물복지유정란,백미/유,누룽지,,,,,,,,,,
13041,유정란/친환경,시금치,브로컬리,대파,,,,,,,,,,
13042,유정란/친환경,얼갈이,,,,,,,,,,,,
13043,양파,시금치,브로컬리,양송이버섯,,,,,,,,,,
13044,두부,백미/유,쌈채소모음,,,,,,,,,,,
13045,시금치,백미/유,대파,대파,얼음식혜,,,,,,,,,
13046,양파,,,,,,,,,,,,,
13047,찌개용두부,,,,,,,,,,,,,
13048,대파,찌개용두부,,,,,,,,,,,,
13049,유정란/친환경,,,,,,,,,,,,,
13050,시금치,대파,,,,,,,,,,,,
13051,두부,황토숙주나물,,,,,,,,,,,,
13052,동물복지유정란,시금치,찌개용두부,당면,,,,,,,,,,
13053,시금치,,,,,,,,,,,,,
13054,부추,,,,,,,,,,,,,
13055,두부,오이,찌개용두부,부추,구운도시락김,양송이버섯,,,,,,,,
13056,유정란/친환경,,,,,,,,,,,,,
13057,양파,찌개용두부,,,,,,,,,,,,
13058,당근,,,,,,,,,,,,,
13059,오이,브로컬리,,,,,,,,,,,,
13060,가지,,,,,,,,,,,,,
13061,두부,참기름,황토숙주나물,,,,,,,,,,,
13062,백미/유,,,,,,,,,,,,,
13063,시금치,애호박,찌개용두부,,,,,,,,,,,
13064,상추,,,,,,,,,,,,,
13065,시금치,,,,,,,,,,,,,
13066,양파,방울토마토/대추형,당근,,,,,,,,,,,
13067,유정란/친환경,,,,,,,,,,,,,
13068,완숙토마토,백미/유,찌개용두부,,,,,,,,,,,
13069,얼갈이,,,,,,,,,,,,,
13070,참기름,,,,,,,,,,,,,
13071,유정란/친환경,완숙토마토,중파,,,,,,,,,,,
13072,가지,,,,,,,,,,,,,
13073,브로컬리,,,,,,,,,,,,,
13074,유정란/친환경,,,,,,,,,,,,,
13075,팽이버섯,,,,,,,,,,,,,
13076,유정란/친환경,,,,,,,,,,,,,
13077,콩나물,백미/유,,,,,,,,,,,,
13078,유정란/친환경,,,,,,,,,,,,,
13079,유정란/친환경,쌈채소모음,,,,,,,,,,,,
13080,얼음식혜,,,,,,,,,,,,,
13081,백미/유,,,,,,,,,,,,,
13082,완숙토마토,,,,,,,,,,,,,
13083,찌개용두부,,,,,,,,,,,,,
13084,유정란/친환경,사과,,,,,,,,,,,,
13085,유정란/친환경,누룽지,구운도시락김,,,,,,,,,,,
13086,얼음식혜,,,,,,,,,,,,,
13087,오이,당근,대파,,,,,,,,,,,
13088,오이,,,,,,,,,,,,,
13089,유정란/친환경,,,,,,,,,,,,,
13090,두부,,,,,,,,,,,,,
13091,유정란/친환경,양파,중파,,,,,,,,,,,
13092,유정란/친환경,양파,시금치,연두부,당근,찹쌀백미/유,,,,,,,,
13093,유정란/친환경,연두부,황토숙주나물,도토리묵,도토리묵,,,,,,,,,
13094,동물복지유정란,,,,,,,,,,,,,
13095,유정란/친환경,,,,,,,,,,,,,
13096,유정란/친환경,양파,시금치,,,,,,,,,,,
13097,연두부,,,,,,,,,,,,,
13098,유정란/친환경,유정란/친환경,연두부,깻잎,,,,,,,,,,
13099,유정란/친환경,연두부,,,,,,,,,,,,
13100,유정란/친환경,연두부,,,,,,,,,,,,
13101,유정란/친환경,찹쌀백미/유,,,,,,,,,,,,
13102,유정란/친환경,유정란/친환경,월동무,양배추,양배추,느타리버섯,닭가슴살,,,,,,,
13103,양파,시금치,연두부,브로컬리,당근,쌈채소모음,도토리묵,,,,,,,
13104,유정란/친환경,,,,,,,,,,,,,
13105,두부,유정란/친환경,브로컬리,유기농저지방우유,황토숙주나물,,,,,,,,,
13106,두부,유정란/친환경,브로컬리,,,,,,,,,,,
13107,유정란/친환경,유정란/친환경,유정란/친환경,사과/,브로컬리,브로컬리,당근,쌈채소모음,,,,,,
13108,백미/유,월동무,,,,,,,,,,,,
13109,유정란/친환경,유정란/친환경,시금치,연두부,월동무,찌개용두부,도토리묵,,,,,,,
13110,유정란/친환경,연두부,중파,닭가슴살,,,,,,,,,,
13111,브로컬리,,,,,,,,,,,,,
13112,유정란/친환경,양파,완숙토마토,쌈채소모음,찌개용두부,,,,,,,,,
13113,유정란/친환경,,,,,,,,,,,,,
13114,유정란/친환경,연두부,브로컬리,당근,가지,,,,,,,,,
13115,콩나물,,,,,,,,,,,,,
13116,연두부,,,,,,,,,,,,,
13117,찌개용두부,,,,,,,,,,,,,
13118,유정란/친환경,연두부,백미/유,,,,,,,,,,,
13119,유정란/친환경,어린잎채소,쌈채소모음,찌개용두부,,,,,,,,,,
13120,유정란/친환경,도토리묵,,,,,,,,,,,,
13121,유정란/친환경,콩나물,무,,,,,,,,,,,
13122,쌈채소모음,찌개용두부,,,,,,,,,,,,
13123,유정란/친환경,쌈채소모음,가지,도토리묵,,,,,,,,,,
13124,연두부,백미/유,,,,,,,,,,,,
13125,두부,방울토마토/대추형,연두부,중파,찌개용두부,,,,,,,,,
13126,유정란/친환경,,,,,,,,,,,,,
13127,콩나물,,,,,,,,,,,,,
13128,유정란/친환경,무,,,,,,,,,,,,
13129,부추,,,,,,,,,,,,,
13130,대파,,,,,,,,,,,,,
13131,중파,,,,,,,,,,,,,
13132,두부,,,,,,,,,,,,,
13133,플레인요구르트,,,,,,,,,,,,,
13134,콩나물,월동무,,,,,,,,,,,,
13135,월동무,대파,,,,,,,,,,,,
13136,두부,콩나물,,,,,,,,,,,,
13137,참기름,,,,,,,,,,,,,
13138,콩나물,,,,,,,,,,,,,
13139,오이,콩나물,,,,,,,,,,,,
13140,떡국떡,두부,,,,,,,,,,,,
13141,유정란/친환경,콩나물,,,,,,,,,,,,
13142,콩나물,,,,,,,,,,,,,
13143,콩나물,,,,,,,,,,,,,
13144,두부,,,,,,,,,,,,,
13145,쌈채소모음,,,,,,,,,,,,,
13146,시금치,,,,,,,,,,,,,
13147,쌈채소모음,,,,,,,,,,,,,
13148,시금치,어린잎채소,,,,,,,,,,,,
13149,어린잎채소,,,,,,,,,,,,,
13150,상추,,,,,,,,,,,,,
13151,쌈채소모음,,,,,,,,,,,,,
13152,오이,,,,,,,,,,,,,
13153,얼갈이,,,,,,,,,,,,,
13154,오이,,,,,,,,,,,,,
13155,쌈채소모음,,,,,,,,,,,,,
13156,유정란/친환경,,,,,,,,,,,,,
13157,양파,오이,느타리버섯,,,,,,,,,,,
13158,두부,콩나물,,,,,,,,,,,,
13159,방울토마토/대추형,,,,,,,,,,,,,
13160,어린잎채소,,,,,,,,,,,,,
13161,방울토마토/대추형,,,,,,,,,,,,,
13162,애호박,,,,,,,,,,,,,
13163,쌈채소모음,가지,도토리묵,,,,,,,,,,,
13164,어린잎채소,,,,,,,,,,,,,
13165,쌈채소모음,,,,,,,,,,,,,
13166,어린잎채소,,,,,,,,,,,,,
13167,오이,가지,,,,,,,,,,,,
13168,유정란/친환경,,,,,,,,,,,,,
13169,유정란/친환경,월동무,,,,,,,,,,,,
13170,양파,월동무,,,,,,,,,,,,
13171,찌개용두부,,,,,,,,,,,,,
13172,두부,도토리묵,,,,,,,,,,,,
13173,동물복지유정란,찌개용두부,,,,,,,,,,,,
13174,당근,찌개용두부,,,,,,,,,,,,
13175,찌개용두부,,,,,,,,,,,,,
13176,유정란/친환경,,,,,,,,,,,,,
13177,찌개용두부,,,,,,,,,,,,,
13178,두부,,,,,,,,,,,,,
13179,찌개용두부,,,,,,,,,,,,,
13180,유기농우유,,,,,,,,,,,,,
13181,유정란/친환경,찌개용두부,,,,,,,,,,,,
13182,사과,,,,,,,,,,,,,
13183,두부,참기름,,,,,,,,,,,,
13184,찌개용두부,,,,,,,,,,,,,
13185,유정란/친환경,당근,대파,양송이버섯,,,,,,,,,,
13186,시금치,,,,,,,,,,,,,
13187,두부,월동무,,,,,,,,,,,,
13188,콩나물,,,,,,,,,,,,,
13189,누룽지,구운도시락김,,,,,,,,,,,,
13190,두부,,,,,,,,,,,,,
13191,두부,어린잎채소,,,,,,,,,,,,
13192,두부,유정란/친환경,당근,,,,,,,,,,,
13193,두부,,,,,,,,,,,,,
13194,두부,유정란/친환경,콩나물,,,,,,,,,,,
13195,유정란/친환경,,,,,,,,,,,,,
13196,콩나물,,,,,,,,,,,,,
13197,두부,유정란/친환경,양파,,,,,,,,,,,
13198,동물복지유정란,,,,,,,,,,,,,
13199,두부,콩나물,,,,,,,,,,,,
13200,두부,,,,,,,,,,,,,
13201,백미/유,,,,,,,,,,,,,
13202,떡국떡,,,,,,,,,,,,,
13203,유정란/친환경,,,,,,,,,,,,,
13204,두부,,,,,,,,,,,,,
13205,양파,,,,,,,,,,,,,
13206,유정란/친환경,당근,,,,,,,,,,,,
13207,유정란/친환경,팽이버섯,,,,,,,,,,,,
13208,참기름,,,,,,,,,,,,,
13209,찹쌀백미/유,,,,,,,,,,,,,
13210,가지,,,,,,,,,,,,,
13211,두부,,,,,,,,,,,,,
13212,백미/유,,,,,,,,,,,,,
13213,어린잎채소,,,,,,,,,,,,,
13214,유정란/친환경,양송이버섯,,,,,,,,,,,,
13215,두부,중파,,,,,,,,,,,,
13216,당근,,,,,,,,,,,,,
13217,얼음식혜,,,,,,,,,,,,,
13218,두부,유정란/친환경,양파,,,,,,,,,,,
13219,유정란/친환경,,,,,,,,,,,,,
13220,유정란/친환경,시금치,,,,,,,,,,,,
13221,동물복지유정란,시금치,,,,,,,,,,,,
13222,도토리묵,,,,,,,,,,,,,
13223,유정란/친환경,깻잎,,,,,,,,,,,,
13224,유정란/친환경,,,,,,,,,,,,,
13225,떡국떡,대파,,,,,,,,,,,,
13226,시금치,,,,,,,,,,,,,
13227,시금치,,,,,,,,,,,,,
13228,시금치,,,,,,,,,,,,,
13229,참기름,,,,,,,,,,,,,
13230,동물복지유정란,,,,,,,,,,,,,
13231,당근,,,,,,,,,,,,,
13232,유정란/친환경,,,,,,,,,,,,,
13233,오이,부추,,,,,,,,,,,,
13234,동물복지유정란,,,,,,,,,,,,,
13235,얼음식혜,,,,,,,,,,,,,
13236,중파,얼음식혜,,,,,,,,,,,,
13237,오이,얼음식혜,,,,,,,,,,,,
13238,애호박,,,,,,,,,,,,,
13239,당근,당면,,,,,,,,,,,,
13240,두부,시금치,,,,,,,,,,,,
13241,얼음식혜,,,,,,,,,,,,,
13242,두부,유정란/친환경,플레인요구르트,,,,,,,,,,,
13243,유정란/친환경,,,,,,,,,,,,,
13244,유정란/친환경,동물복지유정란,,,,,,,,,,,,
13245,참기름,,,,,,,,,,,,,
13246,오이,중파,,,,,,,,,,,,
13247,양파,얼음식혜,,,,,,,,,,,,
13248,두부,중파,,,,,,,,,,,,
13249,두부,플레인요구르트,,,,,,,,,,,,
13250,동물복지유정란,부추,,,,,,,,,,,,
13251,얼음식혜,,,,,,,,,,,,,
13252,양송이버섯,,,,,,,,,,,,,
13253,양파,누룽지,,,,,,,,,,,,
13254,동물복지유정란,,,,,,,,,,,,,
13255,참기름,,,,,,,,,,,,,
13256,양파,콩나물,찌개용두부,,,,,,,,,,,
13257,콩나물,,,,,,,,,,,,,
13258,찌개용두부,,,,,,,,,,,,,
13259,두부,,,,,,,,,,,,,
13260,콩나물,얼갈이,,,,,,,,,,,,
13261,방울토마토/대추형,,,,,,,,,,,,,
13262,양배추,,,,,,,,,,,,,
13263,두부,,,,,,,,,,,,,
13264,두부,월동무,,,,,,,,,,,,
13265,콩나물,,,,,,,,,,,,,
13266,콩나물,찌개용두부,,,,,,,,,,,,
13267,콩나물,,,,,,,,,,,,,
13268,두부,,,,,,,,,,,,,
13269,콩나물,,,,,,,,,,,,,
13270,콩나물,,,,,,,,,,,,,
13271,찌개용두부,,,,,,,,,,,,,
13272,찌개용두부,,,,,,,,,,,,,
13273,중파,,,,,,,,,,,,,
13274,어린잎채소,중파,,,,,,,,,,,,
13275,가지,,,,,,,,,,,,,
13276,두부,유정란/친환경,,,,,,,,,,,,
13277,두부,동물복지유정란,,,,,,,,,,,,
13278,유정란/친환경,양배추,,,,,,,,,,,,
13279,양파,얼음식혜,,,,,,,,,,,,
13280,두부,닭가슴살,,,,,,,,,,,,
13281,유정란/친환경,양배추,,,,,,,,,,,,
13282,상추,,,,,,,,,,,,,
13283,두부,,,,,,,,,,,,,
13284,백미/유,,,,,,,,,,,,,
13285,두부,유정란/친환경,양파,오이,,,,,,,,,,
13286,두부,,,,,,,,,,,,,
13287,두부,양파,,,,,,,,,,,,
13288,양배추,,,,,,,,,,,,,
13289,콩국물,두부,유정란/친환경,누룽지,,,,,,,,,,
13290,오이,오분도미/유,브로컬리,,,,,,,,,,,
13291,유정란/친환경,오이,얼음식혜,,,,,,,,,,,
13292,두부,,,,,,,,,,,,,
13293,두부,,,,,,,,,,,,,
13294,양파,무,,,,,,,,,,,,
13295,두부,유정란/친환경,양파,오이,,,,,,,,,,
13296,무,,,,,,,,,,,,,
13297,양파,백미/유,,,,,,,,,,,,
13298,두부,오이,어린잎채소,양배추,,,,,,,,,,
13299,어린잎채소,양배추,닭가슴살,,,,,,,,,,,
13300,유정란/친환경,양파,양배추,,,,,,,,,,,
13301,유정란/친환경,어린잎채소,,,,,,,,,,,,
13302,두부,오이,황토숙주나물,,,,,,,,,,,
13303,두부,,,,,,,,,,,,,
13304,두부,,,,,,,,,,,,,
13305,명태참어묵,찌개용두부,,,,,,,,,,,,
13306,찌개용두부,,,,,,,,,,,,,
13307,찌개용두부,,,,,,,,,,,,,
13308,두부,찌개용두부,,,,,,,,,,,,
13309,두부,,,,,,,,,,,,,
13310,두부,상추,,,,,,,,,,,,
13311,두부,찌개용두부,,,,,,,,,,,,
13312,두부,,,,,,,,,,,,,
13313,두부,,,,,,,,,,,,,
13314,찌개용두부,,,,,,,,,,,,,
13315,찌개용두부,,,,,,,,,,,,,
13316,두부,,,,,,,,,,,,,
13317,콩나물,완숙토마토,,,,,,,,,,,,
13318,참기름,참기름,,,,,,,,,,,,
13319,오이,가지,,,,,,,,,,,,
13320,두부,,,,,,,,,,,,,
13321,두부,애호박,,,,,,,,,,,,
13322,두부,찌개용두부,,,,,,,,,,,,
13323,양파,사과/,월동무,,,,,,,,,,,
13324,깐마늘/난지형/유,,,,,,,,,,,,,
13325,동물복지유정란,사과/,,,,,,,,,,,,
13326,두부,,,,,,,,,,,,,
13327,양파,사과/,오분도미/유,당근,,,,,,,,,,
13328,콩나물,,,,,,,,,,,,,
13329,유정란/친환경,,,,,,,,,,,,,
13330,동물복지유정란,콩나물,,,,,,,,,,,,
13331,유정란/친환경,,,,,,,,,,,,,
13332,유정란/친환경,,,,,,,,,,,,,
13333,깐마늘/난지형/유,,,,,,,,,,,,,
13334,유정란/친환경,양파,,,,,,,,,,,,
13335,유정란/친환경,사과/,사과/,브로컬리,,,,,,,,,,
13336,유정란/친환경,,,,,,,,,,,,,
13337,유정란/친환경,,,,,,,,,,,,,
13338,유정란/친환경,당근,양배추,,,,,,,,,,,
13339,깐마늘/난지형/유,,,,,,,,,,,,,
13340,유정란/친환경,,,,,,,,,,,,,
13341,유정란/친환경,닭가슴살,,,,,,,,,,,,
13342,브로컬리,,,,,,,,,,,,,
13343,유정란/친환경,,,,,,,,,,,,,
13344,유정란/친환경,무,,,,,,,,,,,,
13345,양파,,,,,,,,,,,,,
13346,콩국물,,,,,,,,,,,,,
13347,양파,오이,,,,,,,,,,,,
13348,오이,브로컬리,당근,,,,,,,,,,,
13349,양파,오분도미/유,무,,,,,,,,,,,
13350,콩국물,,,,,,,,,,,,,
13351,양파,,,,,,,,,,,,,
13352,유정란/친환경,양파,사과,,,,,,,,,,,
13353,유기농저지방우유,,,,,,,,,,,,,
13354,유정란/친환경,,,,,,,,,,,,,
13355,콩나물,유기농저지방우유,사과,,,,,,,,,,,
13356,두부,양파,사과,,,,,,,,,,,
13357,유정란/친환경,유기농저지방우유,사과,,,,,,,,,,,
13358,어린잎채소,,,,,,,,,,,,,
13359,두부,,,,,,,,,,,,,
13360,동물복지유정란,,,,,,,,,,,,,
13361,동물복지유정란,,,,,,,,,,,,,
13362,두부,,,,,,,,,,,,,
13363,두부,,,,,,,,,,,,,
13364,두부,,,,,,,,,,,,,
13365,도토리묵,,,,,,,,,,,,,
13366,두부,,,,,,,,,,,,,
13367,두부,,,,,,,,,,,,,
13368,오이,,,,,,,,,,,,,
13369,연두부,,,,,,,,,,,,,
13370,동물복지유정란,찌개용두부,,,,,,,,,,,,
13371,도토리묵,,,,,,,,,,,,,
13372,두부,,,,,,,,,,,,,
13373,두부,,,,,,,,,,,,,
13374,두부,,,,,,,,,,,,,
13375,두부,,,,,,,,,,,,,
13376,연두부,,,,,,,,,,,,,
13377,두부,,,,,,,,,,,,,
13378,찌개용두부,,,,,,,,,,,,,
13379,두부,,,,,,,,,,,,,
13380,두부,,,,,,,,,,,,,
13381,두부,,,,,,,,,,,,,
13382,찌개용두부,,,,,,,,,,,,,
13383,두부,도토리묵,,,,,,,,,,,,
13384,떡국떡,두부,오이,브로컬리,깻잎,,,,,,,,,
13385,두부,유정란/친환경,양파,브로컬리,당근,,,,,,,,,
13386,콩국물,두부,양파,동물복지유정란,콩나물,,,,,,,,,
13387,콩국물,,,,,,,,,,,,,
13388,두부,,,,,,,,,,,,,
13389,유정란/친환경,동물복지유정란,콩나물,쌈채소모음,,,,,,,,,,
13390,두부,콩나물,,,,,,,,,,,,
13391,유정란/친환경,,,,,,,,,,,,,
13392,두부,대파,,,,,,,,,,,,
13393,동물복지유정란,찌개용두부,,,,,,,,,,,,
13394,찌개용두부,,,,,,,,,,,,,
13395,유정란/친환경,콩나물,브로컬리,양배추,,,,,,,,,,
13396,콩나물,찌개용두부,얼음식혜,깻잎,,,,,,,,,,
13397,얼음식혜,,,,,,,,,,,,,
13398,중파,,,,,,,,,,,,,
13399,유정란/친환경,깻잎,,,,,,,,,,,,
13400,오분도미/유,,,,,,,,,,,,,
13401,찌개용두부,,,,,,,,,,,,,
13402,어린잎채소,깻잎,양배추,,,,,,,,,,,
13403,브로컬리,쌈채소모음,양배추,,,,,,,,,,,
13404,유정란/친환경,콩나물,찌개용두부,,,,,,,,,,,
13405,유정란/친환경,찌개용두부,,,,,,,,,,,,
13406,두부,양배추,,,,,,,,,,,,
13407,유정란/친환경,,,,,,,,,,,,,
13408,양배추,,,,,,,,,,,,,
13409,두부,유정란/친환경,,,,,,,,,,,,
13410,동물복지유정란,찌개용두부,,,,,,,,,,,,
13411,유정란/친환경,쌈채소모음,,,,,,,,,,,,
13412,황토숙주나물,,,,,,,,,,,,,
13413,유정란/친환경,참기름,당근,,,,,,,,,,,
13414,시금치,대파,쌈채소모음,양배추,,,,,,,,,,
13415,대파,,,,,,,,,,,,,
13416,콩나물,참기름,중파,,,,,,,,,,,
13417,유정란/친환경,,,,,,,,,,,,,
13418,유정란/친환경,중파,,,,,,,,,,,,
13419,애호박,느타리버섯,,,,,,,,,,,,
13420,유정란/친환경,,,,,,,,,,,,,
13421,가지,,,,,,,,,,,,,
13422,양파,동물복지유정란,중파,,,,,,,,,,,
13423,참기름,,,,,,,,,,,,,
13424,유정란/친환경,,,,,,,,,,,,,
13425,어린잎채소,찌개용두부,,,,,,,,,,,,
13426,백미/유,,,,,,,,,,,,,
13427,유정란/친환경,백미/유,,,,,,,,,,,,
13428,두부,백미/유,당근,구운도시락김,,,,,,,,,,
13429,중파,,,,,,,,,,,,,
13430,두부,유정란/친환경,애호박,백미/유,무,구운도시락김,,,,,,,,
13431,두부,,,,,,,,,,,,,
13432,백미/유,,,,,,,,,,,,,
13433,백미/유,,,,,,,,,,,,,
13434,찌개용두부,,,,,,,,,,,,,
13435,콩나물,무,,,,,,,,,,,,
13436,시금치,,,,,,,,,,,,,
13437,콩나물,,,,,,,,,,,,,
13438,양파,콩나물,완숙토마토,,,,,,,,,,,
13439,두부,,,,,,,,,,,,,
13440,유정란/친환경,유정란/친환경,,,,,,,,,,,,
13441,두부,느타리버섯,,,,,,,,,,,,
13442,두부,브로컬리,,,,,,,,,,,,
13443,두부,,,,,,,,,,,,,
13444,두부,,,,,,,,,,,,,
13445,누룽지,,,,,,,,,,,,,
13446,월동무,,,,,,,,,,,,,
13447,유기농우유,,,,,,,,,,,,,
13448,백미/유,,,,,,,,,,,,,
13449,유기농저지방우유,,,,,,,,,,,,,
13450,찌개용두부,,,,,,,,,,,,,
13451,콩나물,누룽지,,,,,,,,,,,,
13452,콩나물,,,,,,,,,,,,,
13453,두부,콩나물,,,,,,,,,,,,
13454,두부,콩나물,,,,,,,,,,,,
13455,콩나물,백미/유,,,,,,,,,,,,
13456,두부,,,,,,,,,,,,,
13457,찌개용두부,,,,,,,,,,,,,
13458,시금치,닭가슴살,,,,,,,,,,,,
13459,월동무,감자라면,,,,,,,,,,,,
13460,두부,사과/,,,,,,,,,,,,
13461,두부,유정란/친환경,콩나물,,,,,,,,,,,
13462,두부,유정란/친환경,감자라면,감자라면,,,,,,,,,,
13463,시금치,누룽지,명태참어묵,,,,,,,,,,,
13464,시금치,명태참어묵,,,,,,,,,,,,
13465,유정란/친환경,콩나물,쌈채소모음,,,,,,,,,,,
13466,유정란/친환경,사과/,시금치,쌈채소모음,,,,,,,,,,
13467,유정란/친환경,콩나물,사과/,당근,쌈채소모음,구운도시락김,,,,,,,,
13468,시금치,브로컬리,대파,,,,,,,,,,,
13469,찌개용두부,,,,,,,,,,,,,
13470,양파,콩나물,사과/,,,,,,,,,,,
13471,깻잎,,,,,,,,,,,,,
13472,두부,브로컬리,찌개용두부,,,,,,,,,,,
13473,오이,부추,,,,,,,,,,,,
13474,양파,콩나물,,,,,,,,,,,,
13475,유정란/친환경,양파,오이,무,깐마늘/난지형/유,당근,부추,느타리버섯,,,,,,
13476,유정란/친환경,오이,사과/,완숙토마토,,,,,,,,,,
13477,유기농우유,,,,,,,,,,,,,
